strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4360100,57800,0.6897716290686922,0.11768665688791496,5.8610861019327976,4.598494441704063e-9,0.45911002010745616,0.9204332380299282,1.9932602785554399,1.5826648181576224,2.510377745486232
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4360100,57800,-0.003489173116668906,7.955752358079947e-4,-4.385723636967237,1.1560081818936417e-5,-0.005048471925844536,-0.0019298743074932757,0.9965169069742978,0.9949642501904622,0.9980719867025637
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2298761,30606,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2061339,27194,-0.010108104270736613,0.00895558885465909,-1.1286923098840043,0.25902765447101256,-0.027660735886216738,0.007444527344743511,0.9899428109188144,0.97271831924611,1.007472306730449
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,867820,10122,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,853085,10787,0.06587954846437455,0.015159881883521811,4.345650511695807,1.388635150250366e-5,0.036166725962790566,0.09559237096595853,1.0680980553664257,1.0368286983440578,1.1003104540794355
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,883181,11361,0.05765638974733176,0.01492459644851626,3.863179144992139,1.1192086752586186e-4,0.0284047182244455,0.08690806127021802,1.0593509293249086,1.0288119791321972,1.0907963886736074
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,923059,12838,0.1323187495170196,0.014541614764942335,9.09931611144179,9.090240705586795e-20,0.10381770830067676,0.16081979073336247,1.1414721049680467,1.1093982023981237,1.174473298770136
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,832955,12692,0.25135206016587186,0.014733883335051054,17.059457744444053,2.9730208813397736e-65,0.2224741794767569,0.2802299408549868,1.2857626704767837,1.249163565177372,1.3234340889192124
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4129616,55839,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30760,195,-0.7482137128119216,0.08104070195743539,-9.232567027922615,2.6422228361663082e-20,-0.9070505699303396,-0.5893768556935036,0.4732110891299547,0.403713193613165,0.5546728182733726
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,160740,1415,-0.3942333420615953,0.03171006744572877,-12.43243467508604,1.7424529608831014e-35,-0.45638393220255974,-0.3320827519206309,0.6741967194320774,0.6335705422634085,0.7174279518570147
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12463,108,-0.4052819615244614,0.10323078795795687,-3.925979541002069,8.637749765512577e-5,-0.6076105880177479,-0.20295333503117485,0.6667887755707084,0.5446507104614952,0.8163163339130841
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26521,243,-0.37857643956619264,0.07137707677793083,-5.303893864188694,1.1335823672035203e-7,-0.5184729393726872,-0.238679939759698,0.6848356205165298,0.5954291104295502,0.787666942904283
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),764912,10608,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),136749,1609,-0.1433092586407037,0.03838581691972669,-3.7333908756037513,1.8891906485786865e-4,-0.21854407732051623,-0.06807443996089119,0.8664860591546181,0.8036880542479757,0.9341909298525465
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3177220,41875,-0.05848683184182927,0.011563229103921536,-5.058001646096775,4.2367277885603357e-7,-0.08115034443050084,-0.0358233192531577,0.9431906604016935,0.9220550551811125,0.9648107419076439
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),281219,3708,-0.05322890705315605,0.033015187486793184,-1.6122551802696503,0.10690642206387273,-0.11793748547010813,0.011479671363796039,0.9481629464532891,0.8887516107671412,1.0115458156536947
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4360100,57800,-0.00562920574128731,0.024487795299935566,-0.2298780136120348,0.8181865614430143,-0.053624402589950215,0.0423659911073756,0.9943866085494713,0.9477880263843071,1.0432762387120313
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4360100,57800,0.04436507151589812,0.026893617380617057,1.649650580210649,0.09901442344842197,-0.008345449964111726,0.09707559299590797,1.0453639178254719,0.9916892766332674,1.1019436696959852
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4360100,57800,0.11948448856214061,0.10902592781784132,1.0959272803600744,0.2731105994694159,-0.09420240334189192,0.3331713804661731,1.126915763847791,0.9100985366121932,1.395386419953986
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4360100,57800,-0.0012933282921193622,0.028666446041574156,-0.045116450439781894,0.9640144892189549,-0.05747853009836549,0.05489187351412677,0.9987075076964749,0.944142160808141,1.0564263808276106
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,4360100,57800,-0.016642316252164936,0.052185752507756575,-0.31890536118438306,0.7497982787905727,-0.11892451167348861,0.08563987916915874,0.9834954020507422,0.8878748224167378,1.0894139370031048
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,4360100,57800,-0.029474479951399048,0.028347921760706246,-1.039740415548005,0.2984605183226725,-0.08503538563894256,0.02608642573614446,0.970955656160553,0.918479782832445,1.026429654578639
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,4360100,57800,-0.027802511500224107,0.02752358174807543,-1.0101342098096728,0.31243099418604775,-0.08174774045199593,0.026142717451547705,0.9725804212846577,0.9215043876592183,1.02648743569092
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,4360100,57800,-0.13588333554484625,0.06277313894323736,-2.164673263634607,0.03041271598192056,-0.25891642707012014,-0.012850244019572354,0.8729444681390585,0.7718875292505368,0.9872319678418404
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,4360100,57800,0.04521823861726182,0.041496901658436565,1.089677465307068,0.27585524606583395,-0.036114194103274266,0.1265506713377979,1.0462561684944496,0.9645301435391832,1.1349069569728971
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",4360100,57800,0.05193251072971414,0.028455553568948685,1.8250395517303875,0.06799506099564775,-0.0038393494255754695,0.10770437088500374,1.0533046533520705,0.9961680114530888,1.1137184491146164
all,any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,4360100,57800,0.032776367325739984,0.03148864640113827,1.0408947691239965,0.29792438970143775,-0.028940245542407803,0.09449298019388777,1.0333194294130497,0.9714745126648372,1.0991014476268495
all,dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,4360100,57800,-0.15804457311483455,0.041691395887467723,-3.7908198982213057,1.5015080598809613e-4,-0.23975820751947258,-0.07633093871019651,0.8538117240722843,0.7868180847647358,0.9265095379464507
all,other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,4360100,57800,-0.15698597208321444,0.04165551799898339,-3.7686717060401387,1.6411857109244562e-4,-0.23862928711858183,-0.07534265704784703,0.8547160486191943,0.7877068413257327,0.9274256429431162
all,LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,4360100,57800,-0.5177491938000711,0.10756199633698407,-4.813495578661443,1.4831288413311945e-6,-0.728566832725789,-0.3069315548743532,0.5958602055948213,0.4826001414333908,0.735700954328268
all,psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,4360100,57800,-0.4081375768248495,0.05711383544411504,-7.146036921722855,8.931904501811568e-13,-0.5200786373142622,-0.29619651633543687,0.6648873994325278,0.5944737983091862,0.7436412760015809
all,multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,1850298,23884,0,NA,NA,NA,NA,NA,NA,NA,NA
all,multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,1400503,18915,0.008916801881214813,0.02777670733581089,0.32101723841540064,0.748197327356575,-0.04552454410608404,0.06335814786851367,1.0089566749845142,0.95549615048527,1.065408344637282
all,multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,752189,10296,0.015567616072492926,0.053374544131738956,0.2916674292162377,0.7705409146206808,-0.0890445681169591,0.12017980026194494,1.0156894226661644,0.9148048015385026,1.1276995940346588
all,multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,273298,3634,0.027891695804509797,0.07995292521764609,0.3488514738964664,0.7272008173939297,-0.12881315808070076,0.18459654968972034,1.0282843108853976,0.8791382100717232,1.2027330991867515
all,multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,83812,1071,-0.006800469320185874,0.11344646088427053,-0.059944305597361885,0.9521999925539447,-0.2291514468268881,0.21555050818651633,0.9932226015441094,0.7952080926427845,1.2405446390007884
all,shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,4360100,57800,0.03211543621461344,0.015918069832293796,2.017545880434525,0.04363857812429061,9.165926399240694e-4,0.06331427978930282,1.0326367020971339,1.0009170128393319,1.065361608244753
all,flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,4360100,57800,0.489485069335582,0.013243365248267554,36.96077697469037,4.889285708897047e-299,0.46352855041486823,0.5154415882562957,1.631475906649809,1.5896733429101197,1.674377724109141
all,efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,976704,11666,0,NA,NA,NA,NA,NA,NA,NA,NA
all,efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,2077738,28622,0.0563904927240858,0.011848831931075965,4.759160485363143,1.9439982440704125e-6,0.03316720888030873,0.07961377656786287,1.0580107485812797,1.0337233725189412,1.0828687576114655
