strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4360100,86288,-0.31520977983262993,0.10293724588223784,-3.062154783053317,0.0021974978887276844,-0.51696307442956,-0.11345648523569984,0.729635795338155,0.596328807008748,0.892743043069077
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4360100,86288,0.0029088943969156626,7.001823550993021e-4,4.15448115156103,3.260264894261789e-5,0.0015365621983105958,0.004281226595520729,1.002913129335556,1.0015377433148809,1.0042904041384748
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2298761,45671,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2061339,40617,-0.002579543678651027,0.007612914257707129,-0.3388378735567079,0.7347318682383828,-0.017500581441148477,0.01234149408384642,0.9974237804852544,0.9826516643107948,1.0124179645848976
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,867820,15751,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,853085,16880,0.10845851367015609,0.012623251604246443,8.591963233440646,8.549574938265374e-18,0.0837173951580456,0.13319963218226658,1.1145586686306286,1.087321568045106,1.142478050953319
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,883181,18217,0.16825976490249675,0.012374562543130923,13.597229341727088,4.1589228059921983e-42,0.14400606799352178,0.19251346181147172,1.1832439359755744,1.1548911163754643,1.2122928232550336
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,923059,18897,0.1715324885708804,0.012298982317782054,13.946884720931434,3.286500579175933e-44,0.14742692618153264,0.19563805096022818,1.1871227100260948,1.1588486002434304,1.216086664266296
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,832955,16543,0.18459916422783196,0.012747923867712172,14.480723774589137,1.603992411933814e-47,0.15961369256945757,0.20958463588620635,1.2027362437823883,1.1730576225747762,1.233165740769531
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4129616,83050,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30760,310,-0.9511027178206893,0.06751110713966103,-14.088092435710346,4.495411311643836e-45,-1.0834220563708499,-0.8187833792705288,0.38631479228549015,0.33843539675825524,0.4409678188749951
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,160740,2344,-0.5146763744873155,0.026348687020414315,-19.533283540411592,5.72381086410116e-85,-0.5663188520872455,-0.4630338968873855,0.5976939923470317,0.5676110578689828,0.6293712984185591
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12463,198,-0.36336075710514487,0.08528930019996504,-4.2603322603565434,2.041232280154483e-5,-0.5305247137637011,-0.1961968004465886,0.695335541009313,0.588296201563906,0.8218504782206942
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26521,386,-0.5250999935197189,0.06239757878736641,-8.415390528358698,3.9158813991191124e-17,-0.6473970006654575,-0.4028029863739803,0.5914962156211183,0.5234064316941969,0.6684437788844688
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),764912,15447,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),136749,2699,-0.08299461763141963,0.03157681459680416,-2.6283404039056992,0.008580260682375362,-0.14488403698765445,-0.021105198275184818,0.9203561009025537,0.8651226095179805,0.9791159578415186
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3177220,62403,-0.035341444035322786,0.00992768252727827,-3.5598886183371783,3.7101212062358446e-4,-0.054799344238735774,-0.015883543831909798,0.9652757723283892,0.9466750847066864,0.9842419344255373
