term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1217499,21099,-0.06273440277832419,0.050149415153633005,-1.250949838320886,0.2109527790840569,-0.16102545032519208,0.0355566447685437,0.9391928875874087,0.8512704057228048,1.036196341567645
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1217499,21099,3.101310383214849e-4,2.862529719869224e-4,1.0834159595578046,0.278623834928191,-2.509144772404359e-4,8.711765538834057e-4,1.0003101791339237,0.9997491169991644,1.0008715561383978
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,754214,13440,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,463285,7659,-0.01902371634270496,0.015352642687580359,-1.2391167260144957,0.21530227366143945,-0.04911434307787468,0.011066910392464754,0.9811560925327333,0.9520722606017734,1.0111283751777742
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,283679,4468,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,245908,4226,0.0853400358295938,0.021775520292860038,3.919081366683849,8.888710587706919e-5,0.04266080031096705,0.12801927134822055,1.0890873324576111,1.043583851490403,1.136574905816797
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,245463,4359,0.17903705314790352,0.022487355047806898,7.961676807578324,1.6972331819181364e-15,0.13496264714663703,0.22311145914917002,1.1960650613224528,1.1444940334350795,1.2499598854373855
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,228964,4278,0.267370165276103,0.022470555344167958,11.89868969328774,1.2021991556401913e-32,0.2233286860889198,0.31141164446328623,1.3065239866424672,1.2502314398915126,1.3653511447610447
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,213485,3768,0.2766150275175014,0.024437575054862354,11.319250248705147,1.0536921069784866e-29,0.22871826054047675,0.32451179449452605,1.3186586260224726,1.2569878460407433,1.383355119510927
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1106035,19861,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,16324,170,-0.7541662501605193,0.08162040806294944,-9.23992256420565,2.4667569124700523e-20,-0.9141393103673628,-0.5941931899536758,0.4704026494118402,0.40086149498984747,0.5520077516531812
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,83941,910,-0.7914299402206298,0.03579436806013687,-22.110459916235314,2.507017686638134e-108,-0.8615856124678689,-0.7212742679733908,0.45319628812939056,0.42249164291310226,0.48613239816556886
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,4310,68,-0.23301836895845185,0.12206674005475021,-1.9089423446053926,0.056269529703576876,-0.47226478317597503,0.006228045259071335,0.7921390226218773,0.6235883753453664,1.0062474798585188
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,6889,90,-0.3734033848817414,0.11269612777019306,-3.3133648180279596,9.218065582687385e-4,-0.5942837365084439,-0.15252303325503885,0.6883874917224965,0.5519577715158624,0.8585391187781686
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,993250,17176,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),158487,2681,-0.043184127772261945,0.021795599246726617,-1.9813232608755904,0.04755503343720088,-0.08590271731731444,-4.655382272094541e-4,0.9577350282138091,0.9176835015907411,0.9995345701188973
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),48515,905,0.06363823099377475,0.04567421765744217,1.3933075213474513,0.16352681718533224,-0.025881590636855287,0.1531580526244048,1.0657067893288372,0.9744504668369367,1.1655091761699883
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),17247,337,0.02836172813605028,0.06149684036446705,0.46119000533948934,0.6446622917197039,-0.09216986414131416,0.14889332041341471,1.028767751364957,0.9119502287451915,1.1605491756987405
