variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,1362017,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,1362017,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,1362017,24119,-0.06886055992478643,0.04613139799854348,-1.4927048152098183,0.9334568322946775,0.8527605904745779,1.0217893128394864,-0.15927643855841478,0.021555318708841906,"-0.16, 0.02",0.13551447237853584
"age, degree = 2",Age,continuous,NA,level,Age²,1362017,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,1362017,24119,3.702153623699141e-4,2.6331459335204383e-4,1.4059811788515157,1.0003702839005348,0.9998541388815636,1.0008866953640507,-1.4587175720390163e-4,8.863024819437298e-4,"0.00, 0.00",0.1597297136858088
sex,Sex,dichotomous,NA,label,Sex,1362017,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,1362017,sexFemale,factor,2,FALSE,contr.treatment,treatment,820548,15196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,1362017,sexMale,factor,2,FALSE,contr.treatment,treatment,541469,8923,-0.05955349884557307,0.014043826420610635,-4.240546490817682,0.9421851264262996,0.9166047792308653,0.9684793627236302,-0.08707889283510198,-0.032028104856044175,"-0.09, -0.03",2.229762440131488e-5
imd,Deprivation,categorical,NA,label,Deprivation,1362017,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,1362017,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,210229,3537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,1362017,imd2,factor,5,FALSE,contr.treatment,treatment,249716,4368,0.11128169557793001,0.023403688818467307,4.7548784484828825,1.117709716396667,1.0675980461230994,1.1701735636030473,0.06541130838835132,0.1571520827675087,"0.07, 0.16",1.9856584937251237e-6
imd,Deprivation,categorical,FALSE,level,3,1362017,imd3,factor,5,FALSE,contr.treatment,treatment,312314,5576,0.19809553453237924,0.02268319660904187,8.733140127763797,1.219078852386743,1.1660678610713475,1.274499793666508,0.1536372861244161,0.24255378294034238,"0.15, 0.24",2.4769790569057986e-18
imd,Deprivation,categorical,FALSE,level,4,1362017,imd4,factor,5,FALSE,contr.treatment,treatment,302835,5514,0.24786050225930906,0.0228690486502359,10.838251562193966,1.2812811838964757,1.2251190103012675,1.3400179561359111,0.20303799054415236,0.2926830139744657,"0.20, 0.29",2.267634067655412e-27
imd,Deprivation,categorical,FALSE,level,5 least deprived,1362017,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,286923,5124,0.2659328408987249,0.023453648672165876,11.338655431226204,1.304647436795321,1.246032538256981,1.3660196520370163,0.2199645341952241,0.31190114760222565,"0.22, 0.31",8.443169806720523e-30
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,1362017,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,1362017,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,1261031,22968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,1362017,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,27998,278,-0.7860752266575776,0.062413734783590774,-12.594587223199548,0.4556295332915729,0.4031672063564564,0.5149185457905288,-0.9084038989740503,-0.6637465543411049,"-0.91, -0.66",2.2613983626424755e-36
