strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.3497109723533043,-1.6712669939114126,-1.028154950795196,0.1640622093541011,-8.226824310528311,1.922421080839392e-16,0.25931519907747236,0.18800870878296935,0.35766626401447,0.7406848009225276,0.64233373598553,0.8119912912170306
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.2399061642919476,-1.5081095515636722,-0.9717027770202229,0.13684097737880843,-9.06092742132053,1.2934605409944808e-19,0.2894113737861143,0.22132799187416516,0.37843809347164126,0.7105886262138856,0.6215619065283587,0.7786720081258348
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.7381801193885654,-0.9235255701379477,-0.5528346686391832,0.09456574315210056,-7.805999242254868,5.9031935037410046e-15,0.47798299645724573,0.3971165080708669,0.57531666465368,0.5220170035427543,0.42468333534631997,0.602883491929133
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.2434680229265067,-1.4948107169998828,-0.9921253288531307,0.12823842481593298,-9.696532257872931,3.119200502902164e-22,0.28838236506515874,0.22429105519665987,0.37078780697542935,0.7116176349348413,0.6292121930245707,0.7757089448033401
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.7301429292782529,-2.0700181618728326,-1.3902676966836731,0.17340891734515146,-9.977243130089976,1.9171959477821172e-23,0.17725907264788104,0.12618348995572942,0.2490086369223939,0.8227409273521189,0.7509913630776062,0.8738165100442705
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.6016223966610816,-1.9166078273198353,-1.286636966002328,0.16070980545730365,-9.965928289836617,2.1485721996595208e-23,0.20156922732741014,0.14710512270767345,0.27619808649430366,0.7984307726725899,0.7238019135056963,0.8528948772923266
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.435339822431039,-1.7564169026574392,-1.1142627422046387,0.1638178470415861,-8.761803725003599,1.921506334034767e-18,0.23803446081995855,0.17266242304410256,0.3281571261361009,0.7619655391800415,0.6718428738638991,0.8273375769558975
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.336888141680466,-1.604234325991758,-1.0695419573691742,0.1364036208930799,-9.800972532308267,1.1150681113893504e-22,0.26266176433114125,0.20104342972240874,0.34316566593003206,0.7373382356688587,0.6568343340699679,0.7989565702775913
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.8486350562254508,-1.0283267068727702,-0.6689434055781313,0.09168109825726613,-9.256379693926634,2.1148124619853106e-20,0.427998727632744,0.3576048379351845,0.5122495319497034,0.5720012723672561,0.48775046805029665,0.6423951620648155
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.3752988048607833,-1.6188370440701543,-1.1317605656514123,0.12425648692035654,-11.068225401723252,1.7890833608248852e-28,0.25276405739070623,0.19812898042679553,0.3224650355086146,0.7472359426092938,0.6775349644913854,0.8018710195732045
