variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,7333934,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,7333934,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,7333934,141047,0.5075169722289589,0.026481013654122056,19.16531515212441,1.6611613600312063,1.5771432473266767,1.749655314276697,0.45561513919276625,0.5594188052651515,"0.46, 0.56",7.211864194283425e-82
"age, degree = 2",Age,continuous,NA,level,Age²,7333934,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,7333934,141047,-0.0030973115971412906,1.5368413778494512e-4,-20.153749383527483,0.9969074801239958,0.9966072414839939,0.9972078092141141,-0.0033985269721948743,-0.002796096222087707,"0.00, 0.00",2.4948348545589033e-90
sex,Sex,dichotomous,NA,label,Sex,7333934,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7333934,sexFemale,factor,2,FALSE,contr.treatment,treatment,4418819,80623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7333934,sexMale,factor,2,FALSE,contr.treatment,treatment,2915115,60424,0.12245345656661812,0.00561316369560432,21.81540806702496,1.1302665123656268,1.1178999246420984,1.1427699034724925,0.11145185788390591,0.13345505524933032,"0.11, 0.13",1.6568563313694816e-105
imd,Deprivation,categorical,NA,label,Deprivation,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7333934,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1399825,23219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7333934,imd2,factor,5,FALSE,contr.treatment,treatment,1344482,24837,0.11591192261593888,0.009484438268844144,12.221274400267134,1.1228969659502888,1.102216073200452,1.1439658945266111,0.09732276519541094,0.13450108003646682,"0.10, 0.13",2.3930360362117695e-34
imd,Deprivation,categorical,FALSE,level,3,7333934,imd3,factor,5,FALSE,contr.treatment,treatment,1563408,29833,0.13207357106732323,0.00913992798295915,14.450176337665516,1.1411922749125303,1.1209310576039424,1.161819720745202,0.11415964139943348,0.149987500735213,"0.11, 0.15",2.5004488008352813e-47
imd,Deprivation,categorical,FALSE,level,4,7333934,imd4,factor,5,FALSE,contr.treatment,treatment,1528669,31529,0.21752461336060663,0.009116805490849061,23.859740517547035,1.2429960234405772,1.2209826714662009,1.2654062587421888,0.19965600294448546,0.2353932237767278,"0.20, 0.24",8.023543090950694e-126
imd,Deprivation,categorical,FALSE,level,5 least deprived,7333934,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1497550,31629,0.25912353695438134,0.009119313868204318,28.414806278118082,1.2957938733692769,1.272839218331048,1.319162497572138,0.24125001020898423,0.27699706369977845,"0.24, 0.28",1.3271278671973944e-177
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7333934,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7015632,137708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
