term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,24393209.01744603,472450.24094194506,0.4861967477807957,0.04523343592192955,10.748614114124447,6.015869202420063e-27,0.3975408424768134,0.574852653084778,1.6261199002217839,1.4881605728893177,1.7768686915037444
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,24393209.01744603,472450.24094194506,-0.0029590240757478036,2.626119945729882e-4,-11.267665365244378,1.8952878171431514e-29,-0.0034737341270190884,-0.002444314024476519,0.9970453495210697,0.9965322923072771,0.9975586708785399
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,14615596.383805852,267710.7292061583,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,9777612.6336401,204739.51173578677,0.10536837258517052,0.009625149062918156,10.947193845663405,6.853808396999978e-28,0.08650342707602149,0.12423331809431956,1.1111198410646776,1.0903551044412096,1.1322800215992952
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,5148088.07055343,79795.026245627,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,4833977.147548816,88867.91577665787,0.1400298600976229,0.015948856980344168,8.779930766838008,1.6357531737548462e-18,0.10877067482156808,0.1712890453736777,1.1503081466579659,1.1149066448574487,1.1868337482524103
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,4913134.377718189,97291.81492440702,0.1844368329681912,0.015627662301040252,11.8019464085754,3.813863367004275e-32,0.15380717769559796,0.21506648824078442,1.2025410179389768,1.166265983001516,1.2399443359429876
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,4912205.269098589,105220.71789418526,0.25688866799416327,0.015547350427960675,16.522986934942264,2.506702650188268e-61,0.22641642110033694,0.2873609148879896,1.2929011774649846,1.254097789340271,1.3329051920023716
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,4585804.152526697,101274.76610106799,0.31468956050261654,0.015785083675244574,19.93588168279005,1.9877153522013658e-88,0.28375136500618603,0.34562775599904705,1.3698339943661682,1.3281026768973088,1.4128765830853462
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,22708689.237705838,456932.42945428187,0,NA,NA,NA,NA,NA,NA,NA,NA
