strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1466204,29026,0.004284112439729451,0.17501359131775907,0.024478741379297276,0.9804707405556666,-0.33873622334809017,0.347304448227549,1.0042933023683034,0.712670410112932,1.415247529390207
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1466204,29026,7.066353530554596e-4,0.001190423041356566,0.5936001980020496,0.5527795485727129,-0.0016265509343700445,0.0030398216404809637,1.0007068850786347,0.9983747711826736,1.0030444465834305
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,768904,15293,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,697300,13733,-0.010239221804093297,0.012977229499355045,-0.7890144660385466,0.4301035516325275,-0.035674124241939935,0.015195680633753343,0.9898130205683638,0.9649546975955741,1.0153117220196037
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,326683,5735,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,291942,5851,0.18357107484865032,0.021233120752153237,8.645506093588928,5.356734025268213e-18,0.14195492289503997,0.22518722680226066,1.2015003588331514,1.1525246948894132,1.2525572065201676
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,274114,5774,0.2326841345929279,0.0214022617249989,10.871941366885599,1.5682775640801825e-27,0.19073647242422997,0.2746317967616258,1.2619827996552866,1.2101405046638902,1.316046013242182
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,305223,6336,0.19857956830250373,0.020800432833299767,9.546895965770208,1.3364038553271722e-21,0.15781146908639176,0.2393476675186157,1.219669070550981,1.1709454144875964,1.270420143632111
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,268242,5330,0.23695790649511186,0.021871396612911206,10.834146108220175,2.371676794290304e-27,0.19409075684221458,0.2798250561480091,1.2673877678592476,1.2142064755013067,1.3228983591576284
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1347220,27271,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,11709,123,-0.8443666975605275,0.10726426316750057,-7.871836086190146,3.4947385348425575e-15,-1.0546007901970549,-0.6341326049240001,0.42982948409348487,0.34833145688562855,0.5303953511632843
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,94108,1402,-0.4712478395573548,0.035609321270125414,-13.233833803867249,5.595856842728199e-40,-0.5410408267607166,-0.4014548523539929,0.6242228521231948,0.5821420279401928,0.6693455383929912
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,4841,77,-0.3600198627137725,0.13940186424242365,-2.5826043623612387,0.009805769995196311,-0.6332424960066647,-0.08679722942088025,0.6976624684634858,0.5308676709719201,0.9168629896249789
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,8326,153,-0.1964742260468964,0.10249905458785766,-1.91683939756232,0.055258338079551,-0.39736868148850235,0.004420229394709541,0.8216225074823322,0.6720861942115521,1.0044300130186363
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),250643,5062,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),43426,851,-0.06795036981290736,0.05386239440945825,-1.2615549412147051,0.20710897849567897,-0.1735187229765371,0.03761798335072235,0.9343068422499439,0.8407014105817414,1.0383344960382774
