stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.6628519337690548,-1.919337421335038,-1.4063664462030716,0.13086234726204574,-12.706878399783488,5.4153314334795e-37,0.1895974888389834,0.1467041329636982,0.24503200453761953,0,3,1.5,0.8104025111610166,0.7549679954623805,0.8532958670363018,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.389113689011195,-1.5799939560304537,-1.1982334219919364,0.09738968089459696,-14.263458677050261,3.696694203020477e-46,0.24929616067031243,0.2059763431158664,0.30172676524312425,3,7,5,0.7507038393296875,0.6982732347568757,0.7940236568841336,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.3450602147898585,-1.4923987221667987,-1.1977217074129183,0.07517408918690734,-17.89260407858883,1.3466538530344668e-71,0.2605240199885427,0.22483269701894626,0.30188120273836805,7,14,10.5,0.7394759800114573,0.698118797261632,0.7751673029810537,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.2978139151103676,-1.4422031969690656,-1.1534246332516696,0.0736693546399946,-17.616740657665446,1.8326410441797712e-69,0.2731282223537442,0.23640633477301315,0.3155542592280489,14,21,17.5,0.7268717776462559,0.6844457407719511,0.7635936652269868,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.4807697276709826,-1.6323886979121869,-1.3291507574297783,0.07735803894212107,-19.141769206156944,1.1335489383624282e-81,0.22746253677427328,0.1954621160925436,0.2647019620481912,21,28,24.5,0.7725374632257267,0.7352980379518088,0.8045378839074564,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.316759366937337,-1.4650198425830836,-1.1684988912915903,0.07564448980450993,-17.407207984881296,7.274625019106599e-68,0.26800239366178635,0.23107340633857618,0.31083318563801493,28,35,31.5,0.7319976063382136,0.6891668143619851,0.7689265936614238,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.3124333691682186,-1.4299312504876043,-1.194935487848833,0.05994900020928652,-21.892498033101703,3.062629111119748e-106,0.2691642827717441,0.23932537518102995,0.3027234828953068,35,42,38.5,0.7308357172282559,0.6972765171046932,0.7606746248189701,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.6436314873384161,-1.8987931908789242,-1.388469783797908,0.1301869348381864,-12.625164647906791,1.534202247152694e-36,0.19327688375182636,0.14974922895535622,0.24945673545974445,0,3,1.5,0.8067231162481736,0.7505432645402556,0.8502507710446437,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.3628964774904346,-1.5516790233239495,-1.1741139316569198,0.09631939531675456,-14.14976156160899,1.8739157076786322e-45,0.25591844038999684,0.21189190353703802,0.3090927356750098,3,7,5,0.7440815596100032,0.6909072643249903,0.788108096462962,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.3191648385458463,-1.4649098943357086,-1.173419782755984,0.07436108874422226,-17.739988222648815,2.0597818359866745e-70,0.2673584962617592,0.23109881385134823,0.30930736654203783,7,14,10.5,0.7326415037382408,0.6906926334579622,0.7689011861486518,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.2874938928225397,-1.4319458028650638,-1.1430419827800156,0.0737013083821654,-17.46907783707804,2.4644580842847083e-68,0.2759615063267181,0.23884372699311793,0.31884761610802376,14,21,17.5,0.7240384936732819,0.6811523838919762,0.761156273006882,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.4935010239865576,-1.645971594950546,-1.3410304530225692,0.07779253709081226,-19.198512863041056,3.808404908847608e-82,0.22458500007135976,0.1928251238344777,0.26157598789019487,21,28,24.5,0.7754149999286403,0.7384240121098051,0.8071748761655223,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.3499108708085479,-1.5007264111379655,-1.1990953304791303,0.07694811818943174,-17.543130391900192,6.712573157287251e-69,0.25926336755044926,0.22296813477052627,0.3014668164254864,28,35,31.5,0.7407366324495508,0.6985331835745137,0.7770318652294738,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.410355075420524,-1.535658416148384,-1.2850517346926642,0.06393145063696913,-22.060426618960047,7.58640379270146e-108,0.2440566092632979,0.2153138783544616,0.27663627156927206,35,42,38.5,0.7559433907367021,0.7233637284307279,0.7846861216455384,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.5431388562888386,-1.8047891625198107,-1.2814885500578665,0.1334975072474986,-11.559308395383939,6.624012335538676e-31,0.2137092449406519,0.16450913761303776,0.27762373589565253,0,3,1.5,0.7862907550593481,0.7223762641043474,0.8354908623869622,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-1.2610606385539787,-1.4523594669998054,-1.0697618101081519,0.09760323656698161,-12.920274807573188,3.4590383646519227e-38,0.28335333159576653,0.23401747966299125,0.3430902283113416,3,7,5,0.7166466684042334,0.6569097716886584,0.7659825203370088,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-1.2159374049354865,-1.3640765504009698,-1.0677982594700033,0.07558258551380835,-16.087533876614266,3.1202059856453717e-58,0.29643200718521345,0.2556166160935502,0.3437645651787175,7,14,10.5,0.7035679928147865,0.6562354348212824,0.7443833839064498,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-1.1373907164703747,-1.2844819961627123,-0.990299436778037,0.07504795029529879,-15.155520064105255,6.966180974837465e-52,0.32065460999153955,0.2767939268188378,0.3714654439514558,14,21,17.5,0.6793453900084605,0.6285345560485442,0.7232060731811623,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.3415992044335072,-1.4980657528565513,-1.1851326560104631,0.07983133856399009,-16.80542038460406,2.2272795063097982e-63,0.26142725847705583,0.22356216669233667,0.3057056231204083,21,28,24.5,0.7385727415229442,0.6942943768795917,0.7764378333076634,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.1780257227775688,-1.332573029012643,-1.0234784165424946,0.07885211537259029,-14.939684461364003,1.8183418995302135e-50,0.30788599126099186,0.26379762836590154,0.35934281972876375,28,35,31.5,0.6921140087390081,0.6406571802712362,0.7362023716340984,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.2392882556785232,-1.3693379053443664,-1.10923860601268,0.0663530813278501,-18.67717716913867,7.592976550105234e-78,0.2895902588284123,0.25427525812132284,0.329809980836961,35,42,38.5,0.7104097411715877,0.670190019163039,0.7457247418786772,0,NA,NA,NA,NA,NA
