strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341451,143576,-0.029445591784736613,0.08333333936410685,-0.3533470758453651,0.7238282572828727,-0.19277593564983997,0.13388475208036676,0.9709837056945179,0.8246667318548981,1.1432610535938867
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341451,143576,0.0011716779642664595,5.672669367512113e-4,2.0654790335159747,0.03887769734605144,5.985519861372479e-5,0.0022835007299191945,1.0011723646470565,1.000059856989972,1.0022861099033495
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288356,76010,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2053095,67566,-0.007407476968232938,0.006160066560906554,-1.202499501424674,0.22917005916989902,-0.019480985569979292,0.004666031633513416,0.9926198907722891,0.9807075426063203,1.0046769345102426
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862561,25741,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849620,27573,0.09615312763185364,0.010585059750003113,9.083853081870924,1.0479770424073602e-19,0.075406791747643,0.11689946351606428,1.1009276335286873,1.0783227144581,1.1240064203564277
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879935,29485,0.1306023167930337,0.010231383958375223,12.764872995126435,2.575704197875162e-37,0.1105491727226174,0.15065546086344997,1.1395145254009855,1.1168912682863723,1.1625960292375552
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919465,31632,0.16451199518590562,0.010068652744028905,16.33902761056761,5.207680944049093e-60,0.14477779843476857,0.18424619193704267,1.1788177096043762,1.1557827250028054,1.202311786130507
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829870,29145,0.2253330519385108,0.010279717758516544,21.920159408250953,1.668720313941287e-106,0.20518517536058156,0.24548092851644004,1.2527398741639126,1.2277523934068688,1.2782359055032537
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4113233,138423,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30584,501,-0.9159438732612676,0.05876125417750527,-15.58754805495464,8.846438875467146e-55,-1.0311138151355816,-0.8007739313869535,0.40013876751011673,0.3566095421793522,0.44898134886135344
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158742,3720,-0.4964063562904628,0.0231599925780612,-21.43378736488432,6.4697289057748955e-102,-0.5417991076256777,-0.4510136049552479,0.6087142359501148,0.5817007681003059,0.6369821760050329
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12449,305,-0.39929242818684374,0.07405647807660598,-5.391728563891536,6.978312409643827e-8,-0.5444404580388715,-0.25414439833481595,0.6707945134460952,0.580166319935895,0.775579801528469
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26443,627,-0.4910492308509902,0.053517322145925944,-9.17551946100823,4.4940242190730786e-20,-0.5959412548060329,-0.38615720689594757,0.6119839447693187,0.5510436492065911,0.6796636694655092
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),760833,25946,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),135995,4284,-0.11071816836735633,0.02585422333443175,-4.282401638416489,1.8488686913580568e-5,-0.1613915149510976,-0.06004482178361505,0.8951910065231728,0.8509588427697565,0.9417223229640928
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3164697,103931,-0.046749765515659,0.007940979136970621,-5.887153801727959,3.929030494820911e-9,-0.06231379862610538,-0.031185732405212625,0.9543261730320022,0.9395879991026095,0.9692955267667782
