strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.5712873883049028,-2.865220422168068,-2.2773543544417376,0.1499685893116768,-17.145506269723228,6.790487781431058e-66,0.07643707785442184,0.05697057217091419,0.10255517275471294,0.9235629221455781,0.8974448272452871,0.9430294278290858
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.2470526167375318,-2.448677778912737,-2.0454274545623266,0.10287187099640538,-21.843217149380415,9.017664085021284e-106,0.10571033472744294,0.08640776116457652,0.12932489764321273,0.894289665272557,0.8706751023567872,0.9135922388354235
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.0989454163970276,-2.231535197524444,-1.9663556352696112,0.06764909058190231,-31.02695687912978,2.334374988944232e-211,0.12258563691298827,0.10736347940441712,0.13996601508002862,0.8774143630870117,0.8600339849199714,0.8926365205955828
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-2.0165722641746644,-2.1368434532773155,-1.8963010750720133,0.061363979160502395,-32.86247553960212,7.556975954808703e-237,0.1331109531706515,0.11802681279205494,0.15012288678180855,0.8668890468293485,0.8498771132181915,0.881973187207945
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.9648199724080968,-2.0792278020665664,-1.8504121427496272,0.058372414269294695,-33.66007723003569,2.2204702280494443e-248,0.1401811208139317,0.125026720307151,0.15717237550800706,0.8598188791860684,0.842827624491993,0.874973279692849
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.0925037777235334,-2.169750911034946,-2.0152566444121205,0.03941252692433551,-53.09235263551457,0,0.12337783809006708,0.1142060608376522,0.13328619181969273,0.8766221619099329,0.8667138081803073,0.8857939391623478
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.461326292634956,-2.755373613627266,-2.167278971642646,0.1500269001429199,-16.405899810568815,1.7353644640527346e-60,0.08532171433014349,0.06358525891115434,0.11448872051313717,0.9146782856698565,0.8855112794868628,0.9364147410888457
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-2.1250336226277096,-2.327026986173434,-1.923040259081985,0.1030597322905025,-20.619436664532678,1.8368472894422246e-94,0.11942895268399893,0.09758543910670454,0.1461619158530477,0.8805710473160011,0.8538380841469523,0.9024145608932954
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.965861888795334,-2.0991504191681116,-1.8325733584225565,0.06800560184990155,-28.90735226686594,9.651073145829754e-184,0.14003513987014943,0.12256050909345031,0.1600012968573763,0.8599648601298506,0.8399987031426237,0.8774394909065497
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.8861636117711433,-2.0074058424992853,-1.7649213810430013,0.06185941766506181,-30.49113106728207,3.416177213946373e-204,0.15165249209651296,0.1343367136329708,0.17120024554060786,0.848347507903487,0.8287997544593921,0.8656632863670292
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.8515238457938736,-1.9673468088488941,-1.7357008827388531,0.05909443437155847,-31.33161126735469,1.7322613836648373e-215,0.1569977435870878,0.1398273531942347,0.17627660774782694,0.8430022564129123,0.8237233922521731,0.8601726468057653
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.045244532724724,-2.1277455248487227,-1.9627435406007254,0.04209311639129905,-48.58857476153728,0,0.1293485561549006,0.11910551181020042,0.1404724997615484,0.8706514438450994,0.8595275002384516,0.8808944881897995
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.0115279005913704,-2.3715114856469737,-1.6515443155357672,0.18366846936734957,-10.95195004085419,6.503228559995997e-28,0.13378410961087414,0.09333953823075375,0.19175355185630485,0.8662158903891258,0.8082464481436952,0.9066604617692462
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.2653743577329397,-1.8113791203744705,-0.7193695950914089,0.2785789774446607,-4.542246401145989,5.565793180540038e-6,0.28213365745203733,0.1634285936096276,0.487059203711916,0.7178663425479627,0.512940796288084,0.8365714063903724
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.2232647920501944,-1.5367876107918503,-0.9097419733085386,0.15996356117494198,-7.647146531780369,2.0548812211660122e-14,0.2942678735207359,0.21507088429597415,0.4026280994281323,0.7057321264792641,0.5973719005718676,0.7849291157040259
