term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37512656.05250051,1347870.9053377463,-0.17600023966577744,0.11331422503792112,-1.553205165608097,0.1203741276498358,-0.3980920396761696,0.04609156034461473,0.8386177823490671,0.671600210951327,1.0471702858399434
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37512656.05250051,1347870.9053377463,0.0021761352062236896,7.696173607649695e-4,2.8275547267549896,0.004690499741223415,6.6771289724758e-4,0.0036845575151997993,1.0021785047069145,1.000667935867128,1.0036913538418297
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19954312.372864388,719910.3339273591,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17558343.679636348,627960.571410387,-0.012634257263300875,0.008988806340300583,-1.4055545069044606,0.15985645301927337,-0.0302519939542953,0.0049834794276935514,0.9874452199012433,0.9702010179506012,1.0049959176145293
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7757960.059756147,249504.65194331302,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7488532.619568888,266384.4243324282,0.12839517437137302,0.015503176187397045,8.281862556380476,1.2126350385081503e-16,0.09800950739809583,0.1587808413446502,1.1370022280707646,1.1029732714646396,1.1720810468246494
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7411723.626753772,270488.36870615534,0.15682170165561607,0.01504423934798821,10.42403660485414,1.9260124662899703e-25,0.12733553435875883,0.1863078689524733,1.169787024216169,1.1357980531241214,1.204793121682679
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8161601.519433108,302515.9379384477,0.19040442033641292,0.014684910486841622,12.965991213022669,1.9074856592487317e-38,0.1616225246660088,0.21918631600681704,1.2097387416895733,1.1754164668459084,1.245063230287828
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6692838.226988556,258977.5224174022,0.2843194093994507,0.015192104658797818,18.714945413096533,3.74004467421047e-78,0.25454343141884384,0.3140953873800576,1.3288573124895668,1.2898725711226484,1.369020317580725
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35208410.88719147,1288883.696198235,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,244214.74357886406,4938.9338934148,-0.880156664377374,0.08243033436755473,-10.677582119863523,1.296033021785342e-26,-1.0417171509713756,-0.7185961777833726,0.41471793506487087,0.3528482677097322,0.48743604944082486
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1764327.3763012004,45988.383273930755,-0.5517102549195119,0.03049991247998463,-18.08891272332562,3.896997320449243e-73,-0.6114889849119054,-0.4919315249271183,0.5759639224291393,0.5425424298548416,0.6114442330873844
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,109923.52926284228,2786.9626470921025,-0.5649716354836745,0.1233660854007182,-4.579634943011537,4.657881925660575e-6,-0.8067647197827746,-0.3231785511845743,0.56837626824684,0.44629963741002215,0.7238445995182637
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,185779.51616598782,5272.929325073546,-0.38658084101331247,0.07884288252660406,-4.903179952646556,9.429752431796361e-7,-0.5411100512027787,-0.23205163082384622,0.6793758017263932,0.5821017308778946,0.7929051839019484
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27665021.95824832,992515.6738798368,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6469754.299869865,235999.83252715552,0.037957812783544986,0.011837400521195604,3.2066003609136278,0.0013431344471270985,0.014756934091425943,0.06115869147566403,1.0386874126234715,1.014866355220899,1.0630676005685606
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2298652.2252347823,82685.89069925323,-0.01930798351810969,0.03335878666742649,-0.5787975357318124,0.5627257941066447,-0.08469000395422054,0.046074036918001146,0.9808772217004678,0.9187970637155718,1.0471519359890642
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1079227.5691474313,36669.508231500346,-0.0701148801543691,0.039284195278392844,-1.7848114148066514,0.07429191119967074,-0.1471104880616575,0.0068807277529192995,0.9322867125123594,0.8631985990072989,1.0069044543476529
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37512656.05250051,1347870.9053377463,-0.07058727240406554,0.02625056260066945,-2.6889813173857613,0.00716704302481034,-0.12203742967529174,-0.019137115132839333,0.9318464115004543,0.8851152383066392,0.9810448369271519
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37512656.05250051,1347870.9053377463,-0.013862555147128787,0.02865158835537563,-0.483831994763665,0.6285051065193912,-0.0700186364235322,0.04229352612927464,0.9862330876094041,0.9323764435817384,1.0432006404613856
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,37512656.05250051,1347870.9053377463,0.01069937634625318,0.14823289302893894,0.07217950164518737,0.9424590579349423,-0.27983175531464555,0.3012305080071519,1.010756819358695,0.7559109087508135,1.351520842010876
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,37512656.05250051,1347870.9053377463,-0.023576075420123046,0.029997272303575757,-0.7859406409199651,0.4319022635407265,-0.08236964876957238,0.03521749792932628,0.9766996690048088,0.9209314745840186,1.0358449784388086
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,37512656.05250051,1347870.9053377463,-0.04409056903859261,0.05470644489136418,-0.8059483508048727,0.4202726305607705,-0.1513132307478916,0.06313209267070638,0.9568672909978498,0.859578410098412,1.065167530762829
