term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,97405569.57217793,3641.9513606019464,4.371523843656483,1.8563049757072074,2.354959934313077,0.018524702931434846,0.7332329469478576,8.009814740365108,79.1641736565376,2.081800089202273,3010.359363143213
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,97405569.57217793,3641.9513606019464,-0.029087145413653745,0.012470170067266728,-2.3325379891975446,0.019672406831841457,-0.053528229626585946,-0.00464606120072154,0.9713318136654969,0.9478791823507452,0.9953647150461252
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,51984977.11331837,1529.9795768273366,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,45420592.45885709,2111.97178377461,0.3331593974066416,0.1571614619915993,2.1198542771538347,0.034018336323909416,0.025128592145446438,0.6411902026678367,1.3953696990556301,1.0254469764731737,1.8987394197007863
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,18717381.88177481,1006.9865637021951,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,19385025.832696944,946.9873698800634,0.09113794129647665,0.2133015023937627,0.4272728521538144,0.6691806038841165,-0.3269253212435823,0.5092012038365356,1.0954200985058011,0.7211375946745713,1.6639614978774748
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,19403108.55510303,544.9927443991854,-0.4163012371461508,0.25903619837337144,-1.6071160701104004,0.10802890870097893,-0.9240028566501317,0.09140038235783005,0.6594815802102844,0.3969270149426534,1.0957076194460809
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,21564290.482985415,801.9892509617562,0.07398251872145782,0.23386304851790418,0.31634975764798445,0.7517370476885343,-0.38438063368837755,0.5323456711312932,1.0767879817010493,0.6808722149477334,1.702922122655314
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,18335762.81961426,340.9954316587463,-0.5409040811439179,0.3066864974227203,-1.7637036051129584,0.07778189385153196,-1.1419985706371856,0.060190408349349966,0.5822216387539588,0.3191804792088847,1.0620387483393108
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,92505697.25659434,3458.9537791355515,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,458909.8628366148,39.999462548087806,0.4343380857505643,0.7141278267331057,0.6082077598593445,0.5430496886372402,-0.9653267350041825,1.8340029065053112,1.543940764260803,0.3808587395258384,6.2588903342849855
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3791375.158661457,142.9981189183073,-0.40022977399104315,0.40711244858576995,-0.9830939225301611,0.3255612151585522,-1.1981555108770665,0.39769596289498027,0.670166041617168,0.3017502740275763,1.4883914348849252
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,233113.87525458253,0,-18.341385112477784,0.15791666863587459,-116.14597287870532,0,-18.650896095562643,-18.031874129392925,1.082524303025737e-8,7.943625168350632e-9,1.4752192378239764e-8
