variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,7651240,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,7651240,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,7651240,426,-0.443024479975814,1.0712851757088047,-0.4135448618363374,0.6420914885112917,0.07865336691663365,5.241752461221806,-2.542704841536734,1.656655881585106,"-2.5, 1.7",0.6792074611227112
"age, degree = 2",Age,continuous,NA,level,Age²,7651240,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,7651240,426,0.0034358352680797033,0.007187988008254863,0.47799680023588037,1.00344174451587,0.9894041731388293,1.0176784796073115,-0.010652362349405621,0.01752403288556503,"-0.01, 0.02",0.632652482461569
sex,Sex,dichotomous,NA,label,Sex,7651240,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7651240,sexFemale,factor,2,FALSE,contr.treatment,treatment,4021265,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7651240,sexMale,factor,2,FALSE,contr.treatment,treatment,3629975,255,0.40807613500577167,0.10123983657745844,4.03078618853314,1.503921657895556,1.2332459800820634,1.8340058590232042,0.20964970151323237,0.606502568498311,"0.21, 0.61",5.559059601913656e-5
imd,Deprivation,categorical,NA,label,Deprivation,7651240,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7651240,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1028179,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7651240,imd2,factor,5,FALSE,contr.treatment,treatment,1312721,93,-0.046126365961703004,0.15381862600372917,-0.29987503568381063,0.9549212850195996,0.7063776050816726,1.2909167193629405,-0.34760533308044833,0.25535260115704234,"-0.35, 0.26",0.7642724771437278
imd,Deprivation,categorical,FALSE,level,3,7651240,imd3,factor,5,FALSE,contr.treatment,treatment,1743821,95,-0.25575283991392456,0.15839153756146743,-1.6146875259334728,0.774333329435272,0.5676816180666576,1.0562119434417003,-0.5661945489903238,0.05468886916247473,"-0.57, 0.05",0.10637838023419699
imd,Deprivation,categorical,FALSE,level,4,7651240,imd4,factor,5,FALSE,contr.treatment,treatment,1787703,78,-0.38844783414623424,0.16171773536137252,-2.402011339561572,0.6781085950710465,0.49390663821848696,0.931008476354625,-0.7054087711159038,-0.07148689717656465,"-0.71, -0.07",0.016305202983046864
imd,Deprivation,categorical,FALSE,level,5 least deprived,7651240,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1778816,67,-0.503290232629036,0.1740587884691914,-2.891495666810981,0.6045383121863238,0.42979832616968094,0.8503210660639143,-0.8444391892213268,-0.16214127603674533,"-0.84, -0.16",0.0038341287990529185
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7651240,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7651240,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7300510,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7651240,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,60498,3,-0.11491548280999038,0.5906372484493406,-0.1945618619748239,0.8914414828522572,0.28011831326145814,2.8369009797945646,-1.2725432176985336,1.042712252078553,"-1.3, 1.0",0.8457359621557843
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,7651240,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,207462,11,0.09088406090082171,0.32750970307619026,0.27750036120205845,1.0951420281175877,0.5763597993123393,2.080880837248613,-0.551023161715918,0.7327912835175614,"-0.55, 0.73",0.7813959285059189
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,7651240,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,22519,2,0.4201269351372608,0.7500318267067143,0.5601454767352738,1.5221547582794457,0.349969793514746,6.620443109914091,-1.049908432466686,1.8901623027412076,"-1.0, 1.9",0.5753802132843976
ethnicity,Ethnicity,categorical,FALSE,level,Other,7651240,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,60251,1,-0.8368522112568378,1.0109137589517907,-0.8278176094116713,0.4330715980188116,0.059712925750908585,3.140877902933997,-2.8182067702783526,1.1445023477646772,"-2.8, 1.1",0.4077738004374846
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,7651240,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,7651240,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,5715079,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),7651240,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1292165,55,-0.40025984258421216,0.1485590165407007,-2.6942817198480378,0.6701458909700593,0.5008592454466166,0.896650145259065,-0.6914301645826757,-0.10908952058574867,"-0.69, -0.11",0.007054051380199075
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),7651240,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,452310,25,-0.2551412144336891,0.21813135651900756,-1.1696677566457832,0.7748070762928063,0.5052657163430702,1.1881392029096063,-0.6826708171098101,0.17238838824243197,"-0.68, 0.17",0.24213469855461958
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),7651240,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,191686,14,0.007703139571859993,0.28529858143034076,0.027000272953480533,1.007732885080372,0.576101277429324,1.7627552783841807,-0.5514718048719757,0.5668780840156956,"-0.55, 0.57",0.978459516326431
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,7651240,chronic_cardiac_disease,integer,NA,NA,NA,NA,7651240,426,-0.6593646021202425,0.29827220975575763,-2.210613595749225,0.5171798450902015,0.2882383921186349,0.9279644887050156,-1.2439673908307038,-0.07476181340978116,"-1.2, -0.07",0.027062606458607252
heart_failure,Heart failure,continuous,NA,label,Heart failure,7651240,heart_failure,integer,NA,NA,NA,NA,7651240,426,1.1195610617333083,0.20794249184605418,5.383993679185838,3.063509216705981,2.038065893801468,4.6048995517692095,0.7120012668595284,1.5271208566070882,"0.71, 1.5",7.285106285599916e-8
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,7651240,other_heart_disease,integer,NA,NA,NA,NA,7651240,426,0.1934784951981598,0.2582095169337356,0.7493081490401154,1.2134632909832979,0.7315403799616678,2.012866546944645,-0.3126028584574471,0.6995598488537667,"-0.31, 0.70",0.4536714972884941
dialysis,Dialysis,continuous,NA,label,Dialysis,7651240,dialysis,integer,NA,NA,NA,NA,7651240,426,0.010866982717308788,0.7738731938413729,0.014042329936984847,1.0109262428390382,0.22181832104917149,4.607247334786691,-1.5058966058127659,1.5276305712473832,"-1.5, 1.5",0.988796209953804
