strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",(Intercept),-8.229715933735177,-8.330478752155479,-8.128953115314875,0.05141054591569375,-160.07836110573078,0,2.6661205498730475e-4,2.4105661087657552e-4,2.9487674121888587e-4,0.9997333879450127,0.9997051232587811,0.9997589433891234
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.1320895745492985,-1.2694786531873918,-0.9947004959112052,0.0700977567556347,-16.150154112575038,1.1327832282720495e-58,0.3223589590936741,0.2809780706212751,0.36983419481167434,0.6776410409063258,0.6301658051883257,0.7190219293787249
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-0.723224950501257,-0.8334427843187739,-0.6130071166837401,0.05623462200678238,-12.860848436289478,7.475164383658265e-38,0.4851850324954743,0.43455064390793,0.5417194038435496,0.5148149675045257,0.45828059615645045,0.5654493560920699
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.5334595075749671,-0.6355422378660432,-0.4313767772838909,0.052083982714117065,-10.242294843369878,1.2815983847382496e-24,0.5865722045376675,0.5296482151214837,0.6496141048209927,0.41342779546233255,0.3503858951790073,0.47035178487851625
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-0.7434497600797499,-0.8701291818105542,-0.6167703383489457,0.06463354568248977,-11.502537145833266,1.280938566671989e-30,0.47547082274921815,0.41889743182354133,0.5396846247103526,0.5245291772507819,0.4603153752896474,0.5811025681764587
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-0.9407759282912742,-1.0964972255233032,-0.7850546310592452,0.0794511013775451,-11.840942566935407,2.3974330428982738e-32,0.39032485373091674,0.334039100489549,0.4560947841638323,0.6096751462690833,0.5439052158361677,0.665960899510451
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.0035743281275231,-1.1795808485710373,-0.8275678076840091,0.08980089523676513,-11.175549257961658,5.371702337742848e-29,0.3665668665210067,0.30740756191985874,0.4371111328291271,0.6334331334789933,0.5628888671708729,0.6925924380801413
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1",-0.6806593724743013,-0.8682127156788119,-0.49310602926979075,0.09569223959414941,-7.113004934999103,1.135432174993149e-12,0.5062830531730652,0.41970100432810015,0.6107265107468299,0.4937169468269348,0.38927348925317007,0.5802989956718998
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2",-1.165679990341235,-1.4766278162322648,-0.8547321644502051,0.15864976517106782,-7.34750529938896,2.0194029282754376e-13,0.3117106297333801,0.2284066202626387,0.4253971122949705,0.68828937026662,0.5746028877050295,0.7715933797373613
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3",-1.6501736989923068,-2.042277105638536,-1.2580702923460776,0.20005643457690606,-8.24854098035994,1.6034003581942034e-16,0.19201655264218787,0.12973295862506973,0.28420192431705815,0.8079834473578121,0.7157980756829418,0.8702670413749303
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4",-2.856306217939835,-3.2748646514388917,-2.4377477844407784,0.21355414528052152,-13.375091427927256,8.454967119945046e-41,0.0574806897544518,0.03782198803456454,0.08735737771446793,0.9425193102455482,0.9126426222855321,0.9621780119654355
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5",-2.38315026006791,-2.900424842779682,-1.8658756773561378,0.26392045302463113,-9.029805127856065,1.7197777538483922e-19,0.09225947788226022,0.05499984880355694,0.15476063015207392,0.9077405221177398,0.8452393698479261,0.9450001511964431
all,1,"Region-stratified Cox model, with no further adjustment",regionEast Midlands,0.778060721931966,0.613633667644274,0.942487776219658,0.0838928957800611,9.274453035591703,1.7853268020042427e-20,2.177245883567137,1.8471310796420568,2.5663580076995145,-1.1772458835671369,-1.5663580076995145,-0.8471310796420568
all,1,"Region-stratified Cox model, with no further adjustment",regionLondon,1.8289195044804296,1.617464494626906,2.040374514333953,0.10788719156140311,16.952146756359998,1.8555298537752418e-64,6.227154609550005,5.04029440781836,7.693489981674363,-5.227154609550005,-6.693489981674363,-4.04029440781836
all,1,"Region-stratified Cox model, with no further adjustment",regionNorth East,0.7662282818694505,0.41092622834597076,1.1215303353929302,0.18127988898064304,4.226769368505449,2.3707043239208267e-5,2.1516355672155694,1.5082140890059368,3.0695480488173863,-1.1516355672155694,-2.0695480488173863,-0.5082140890059368
