strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,3081234,50486,-0.03040909202632897,0.03325152270948417,-0.9145172776600553,0.36044510345049857,-0.09558087896803365,0.034762694915375716,0.9700486132127547,0.9088448522472764,1.035373980134472
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,3081234,50486,1.3771519694869973e-4,1.8987004805802457e-4,0.7253129093147633,0.4682600878726214,-2.3442325898791755e-4,5.09853652885317e-4,1.0001377246801217,0.99976560421599725,1.0005099836503513
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1905162,32357,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1176072,18129,-0.028609558095517042,0.009971955415770704,-2.8690018058314686,0.004117694477130058,-0.04815423156586676,-0.009064884625167326,0.9717958202144084,0.9529867950967363,0.9909760775754834
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,678646,10205,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,587664,9309,0.07499794191318267,0.014654100716978964,5.117880882740648,3.0898763636624483e-7,0.04627643228208132,0.10371945154428401,1.0778819325077529,1.0473638961355478,1.1092892018843143
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,650135,10914,0.190766933986312,0.014605394505963645,13.061402340650123,5.471058363468213e-39,0.1621408867746241,0.2193929811979999,1.2101773679954555,1.17602591614823,1.245320568108819
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,596661,10428,0.26888007427325566,0.014792724931459665,18.176507406112098,7.922134117905196e-74,0.23988686617438698,0.29787328237212435,1.3084982090378996,1.2711053371769405,1.3469910895489015
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,568128,9630,0.2831841903438458,0.015508737491970135,18.259654629557588,1.733843933377296e-74,0.25278762341389827,0.3135807572737933,1.3273496242863538,1.2876097896231669,1.3683159597666241
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2864136,48261,0,NA,NA,NA,NA,NA,NA,NA,NA
