term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,3010109,76893,0.2940130422747882,0.031342667953370276,9.380600359618493,6.559813556310181e-21,0.23258254190678473,0.35544354264279165,1.3418014036954693,1.2618545979450915,1.426813366525036
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,3010109,76893,-0.0018221656904739028,1.805888275253521e-4,-10.090135228427112,6.108530849066719e-24,-0.002176113288433908,-0.0014682180925138972,0.9981794934455346,0.997826252729536,0.9985328592123657
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1814550,45018,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1195559,31875,0.0767297850071708,0.008002865370449986,9.5877890549665,8.999271592486354e-22,0.061044457107966035,0.09241511290637557,1.0797502722573744,1.0629461686493709,1.096820031743725
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,623953,13769,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,589025,14496,0.11655282309814154,0.012664392886942351,9.203190720521121,3.4747541588262904e-20,0.0917310691536693,0.14137457704261377,1.1236168618233946,1.096070015404409,1.1518560260112878
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,614066,15922,0.1786078493107094,0.012485647748650542,14.305052721835233,2.0348354894052806e-46,0.15413642939970074,0.20307926922171804,1.195551815759961,1.1666500412863092,1.2251695826376456
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,600384,16473,0.26183294134858953,0.0124360873521204,21.054286121908433,2.0890684343940293e-98,0.23745865802983945,0.2862072246673396,1.2993094634107003,1.2680225731556962,1.3313683190254317
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,582681,16233,0.3235565264433876,0.012843810173811867,25.19163099304515,4.947607839808543e-140,0.2983831210784472,0.348729931808328,1.3820342755423447,1.3476780128385866,1.417266380083489
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2812259,73886,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,28339,389,-0.8108287084108071,0.05369487753014829,-15.10067152971059,1.6029257266991622e-51,-0.9160687345241867,-0.7055886822974275,0.4444895613144948,0.4000888087972814,0.4938177868845565
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,146103,2150,-0.7938292628395973,0.02426739829180123,-32.711758108317426,1.0627864617403845e-234,-0.8413924894900165,-0.7462660361891781,0.4521102274504407,0.4311097894174439,0.47413364943880937
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,8929,180,-0.2975704804353416,0.07701231465270923,-3.863933732900383,1.1157550251451678e-4,-0.44851184352071793,-0.14662911734996528,0.7426202411783672,0.6385777484860962,0.8636142175565077
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,14479,288,-0.2956899519034896,0.06939575211367142,-4.260922936884443,2.035844282339108e-5,-0.4317031267263549,-0.15967677708062433,0.7440180736502172,0.6494021382095416,0.8524192658872378
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,2452929,62599,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),402124,10520,-9.350960494121583e-4,0.011082794170242377,-0.08437367283450217,0.9327593386660569,-0.022656973471157686,0.02078678137233337,0.9990653410166551,0.9775977682332982,1.021004331284978
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),116096,2900,-0.06986438551117904,0.027496223903636055,-2.540872003225879,0.011057639194862027,-0.12375599407315503,-0.015972776949203057,0.9325202745915646,0.8835954170994493,0.9841541113679786
