term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,71511486.85626197,2939.9605831381073,3.5781310356948612,2.1413498968300706,1.6709698125428813,0.09472764060923934,-0.6188376403906366,7.775099711780359,35.8065570943401,0.5385700860248069,2380.5806601950453
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,71511486.85626197,2939.9605831381073,-0.02358604171131796,0.014380540864646203,-1.640135926271243,0.10097690801005504,-0.051771383884231,0.004599300461595079,0.9766899349800037,0.9495459235313978,1.0046098934778918
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,38237071.60734188,1159.984447768777,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,33274415.248920735,1779.9761353693302,0.43531397264464883,0.17768512357191893,2.4499179441347736,0.014288877340360003,0.08705752985513882,0.7835704154341588,1.5454482112471313,1.0909594406515297,2.189274948865725
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,14131676.692074353,819.9890061813769,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,14206104.673939493,759.9898106071298,0.11492082339129095,0.24096869000409923,0.476911848544871,0.633424894421166,-0.35736913041854035,0.5872107772011222,1.121784614954134,0.6995142380883174,1.7989637005628965
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,14449789.406093946,399.99463716164723,-0.48874814536401384,0.3014757180814284,-1.6211857740131603,0.10497780279748714,-1.0796296950169642,0.10213340428893652,0.6133937936121504,0.33972130284682717,1.1075312112868856
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,15879742.199892834,619.9916876005533,0.05018899546924025,0.2650284779213804,0.1893720850788292,0.849801201481485,-0.46925727613413404,0.5696352670726146,1.0514698006266925,0.6254666448139936,1.767622223817747
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,12844173.884261524,339.9954415874002,-0.24262147441799753,0.32659950579761043,-0.7428715295373012,0.457559464052655,-0.8827447431498944,0.3975017943138993,0.7845684367956898,0.4136460001049355,1.4881024640873535
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,67630620.81170872,2839.9619238476957,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,377215.95920009026,39.999463716164726,0.6232655023632473,0.7149864211301524,0.8717165584460677,0.38336302471482253,-0.778082132487039,2.0246131372135334,1.8650082979022884,0.4592860168993845,7.573180596104169
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2989988.9639984216,59.99919557424709,-1.163828754029144,0.6026261385617927,-1.9312616555377082,0.05345070272750964,-2.3449542817527016,0.017296773694413625,0.3122882142277497,0.09585158419675796,1.0174472290970809
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,190731.4446075249,0,-18.359001483300815,0.1649636440620639,-111.29119744950378,0,-18.682324284420947,-18.035678682180684,1.063621144859847e-8,7.697853721406602e-9,1.4696173514534581e-8
