term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,9033441,156379,-0.029734938904280018,0.05959986898791598,-0.4989094675746494,0.6178431639958983,-0.146548535603901,0.08707865779534096,0.9707027949984618,0.8636838119020636,1.0909824906208532
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,9033441,156379,1.3279142282404606e-4,3.4091692520023525e-4,0.3895125557232218,0.6968970244638272,-5.353934722885504e-4,8.009763179366426e-4,1.0001328002399954,0.9994647498252218,1.0008012971851308
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,5550835,99307,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,3482606,57072,-0.028780302226938483,0.017597246309243326,-1.6355003346075243,0.10194420460082086,-0.06327027122013579,0.0057096667662588155,0.9716299059460137,0.9386897385810539,1.0057259979806858
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,2186717,35541,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,1850993,31627,0.050732503728437475,0.02463911685861026,2.0590228139897295,0.03949205304424854,0.0024407220746877067,0.09902428538218724,1.0520414384785044,1.0024437030615707,1.1040931125565074
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,1777820,31464,0.17606436133057166,0.02574946698004832,6.837592462282545,8.053510962359666e-12,0.12559633342857363,0.2265323892325697,1.1925148080205679,1.1338243888904591,1.2542432331517985
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,1682150,31315,0.2664840623592895,0.025626546546457216,10.398750447165892,2.512056529337474e-25,0.21625695408009407,0.316711170638485,1.305366784702741,1.24142132629642,1.3726060657333228
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,1535761,26432,0.25802885364638795,0.028232220703040618,9.139516737292938,6.273202805399804e-20,0.20269471786484228,0.3133629894279336,1.2943761655576116,1.224698532589512,1.368018016989966
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,8138979,146332,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,119996,1188,-0.8550405963046999,0.09477806939154151,-9.021502566932515,1.8552689725683207e-19,-1.0408021988363592,-0.6692789937730405,0.4252659265067066,0.35317125472190625,0.5120776558953337
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,699267,7867,-0.8356164084947004,0.03869195244684049,-21.596646218429207,1.931387406711109e-103,-0.9114512417820442,-0.7597815752073567,0.433607119927419,0.4019404877351372,0.4677685881091074
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,33154,417,-0.4728869751800474,0.14741613116153315,-3.207837374743442,0.0013373709849946065,-0.7618172829968851,-0.1839566673632097,0.6232005043220316,0.46681731653458824,0.8319718545797733
