variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,13999473,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,13999473,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,13999473,1338,-0.3130479535803375,0.19899928852216908,-1.5731109186627221,0.7312148473582107,0.4950584750219736,1.0800242395069783,-0.7030793920328837,0.0769834848722088,"-0.70, 0.08",0.11569313714463045
"age, degree = 2",Age,continuous,NA,level,Age²,13999473,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,13999473,1338,0.0019852341151543325,0.0011324290108270414,1.753075995204738,1.001987205997067,0.9997657414816976,1.0042136065733434,-2.3428596111498695e-4,0.004204754191423652,"0.00, 0.00",0.07958896334810003
sex,Sex,dichotomous,NA,label,Sex,13999473,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,13999473,sexFemale,factor,2,FALSE,contr.treatment,treatment,8205038,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,13999473,sexMale,factor,2,FALSE,contr.treatment,treatment,5794435,720,0.3581174739722707,0.05811466957266171,6.162256046633985,1.4306336728292277,1.2766185373835128,1.6032296617184294,0.244214814636408,0.4720201333081333,"0.24, 0.47",7.171576470293591e-10
imd,Deprivation,categorical,NA,label,Deprivation,13999473,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,13999473,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,2492986,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,13999473,imd2,factor,5,FALSE,contr.treatment,treatment,2520611,310,0.1630716074955932,0.08653534651542641,1.8844508523060333,1.1771209773558153,0.9934867487117843,1.3946978126560634,-0.006534555064336173,0.33267777005552257,"-0.01, 0.33",0.05950401682041405
imd,Deprivation,categorical,FALSE,level,3,13999473,imd3,factor,5,FALSE,contr.treatment,treatment,2952031,291,0.040136424376589104,0.089996830283426,0.4459759777115251,1.0409527758394275,0.8726208524144026,1.2417565756418827,-0.1362541217016895,0.21652697045486768,"-0.14, 0.22",0.6556145984522873
imd,Deprivation,categorical,FALSE,level,4,13999473,imd4,factor,5,FALSE,contr.treatment,treatment,3038536,238,-0.019011719129613608,0.09524438916637439,-0.19960985939448506,0.981167863742062,0.8140876084966472,1.1825390373131155,-0.20568729162522426,0.16766385336599704,"-0.21, 0.17",0.8417857162852799
imd,Deprivation,categorical,FALSE,level,5 least deprived,13999473,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,2995309,228,-0.057691372677645285,0.09484586444387859,-0.6082645038443605,0.9439412285396575,0.7838121820290082,1.1367838665513135,-0.24358585107021535,0.12820310571492477,"-0.24, 0.13",0.5430120593481975
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,13999473,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,13999473,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,13526298,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,13999473,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,78391,5,-0.9322624569384789,0.43855504694232317,-2.125759271129961,0.39366205863414067,0.1666574860935831,0.9298701188919261,-1.7918145541837047,-0.0727103596932529,"-1.8, -0.07",0.03352330890642614
