strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.199403323158593,-2.472761069770999,-1.9260455765461872,0.1394708008762492,-15.76963285032039,5.034156847081104e-56,0.11086929176905748,0.08435163642435965,0.1457233122963175,0.8891307082309425,0.8542766877036825,0.9156483635756404
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.0037097868524385,-2.2069443681969956,-1.8004752055078816,0.10369301831444117,-19.323478276775987,3.408879837641987e-83,0.13483414830881346,0.11003636595916153,0.16522035594042106,0.8651658516911865,0.8347796440595789,0.8899636340408384
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.00351042996208,-2.1591222808190293,-1.847898579105131,0.07939526036416769,-25.23463517560672,1.6701838575021535e-140,0.1348610311048807,0.11542638854456053,0.15756793520097256,0.8651389688951193,0.8424320647990274,0.8845736114554394
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.8502775049918132,-2.0154028609391004,-1.6851521490445263,0.08424917868377929,-21.961964898632914,6.655794069529986e-107,0.1571935382688571,0.13326670460034196,0.18541621890918455,0.8428064617311429,0.8145837810908154,0.866733295399658
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.9648038674549628,-2.1718452171515827,-1.7577625177583427,0.1056352827550587,-18.599882692706398,3.220116358349232e-77,0.14018337844249212,0.11396712867176323,0.17243024212840277,0.8598166215575078,0.8275697578715973,0.8860328713282368
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.6004900146804437,-1.874115509355515,-1.3268645200053724,0.13960740954088668,-11.464219699683703,1.995500282023039e-30,0.2017976099720782,0.15349066788269042,0.2653078258905365,0.7982023900279218,0.7346921741094635,0.8465093321173096
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.200594816255278,-2.473757322879552,-1.9274323096310044,0.13937118680697444,-15.789453090494566,3.6775454876759313e-56,0.11073727044015,0.08426764269081655,0.14552137300823426,0.88926272955985,0.8544786269917657,0.9157323573091835
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.981109411786608,-2.183392542079768,-1.7788262814934477,0.10320757518441355,-19.19538762776587,4.044538106454867e-82,0.13791614660766935,0.11265868227278379,0.16883619718764659,0.8620838533923306,0.8311638028123534,0.88734131772721625
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.9464951212453243,-2.0972561425730754,-1.7957340999175733,0.07692030186112342,-25.305349487052776,2.78926757474336e-141,0.14277359983898047,0.12279289262715809,0.16600554295007242,0.8572264001610195,0.8339944570499276,0.8772071073728419
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.896616578616633,-2.0577145329181765,-1.7355186243150893,0.08219434416768052,-23.074782064656922,8.296686604037467e-118,0.15007552994991735,0.12774559487016526,0.1763087385724693,0.8499244700500826,0.8236912614275307,0.8722544051298348
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.139342019387349,-2.3460674189578543,-1.9326166198168437,0.10547408074899794,-20.28310656225059,1.8131066402365452e-91,0.11773228310171373,0.09574494759381169,0.14476889729101428,0.8822677168982863,0.8552311027089857,0.9042550524061883
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.852332944203813,-2.128887838562635,-1.5757780498449907,0.1411020286802472,-13.127613837511891,2.287514800366424e-39,0.1568707683370508,0.11896953363031318,0.2068465531278378,0.8431292316629492,0.7931534468721622,0.8810304663696868
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.6950469914534856,-2.0645431087306116,-1.3255508741763595,0.18852189131619984,-8.991247539578598,2.444398207239011e-19,0.18359060163579546,0.12687624597640623,0.2656565754259563,0.8164093983642046,0.7343434245740437,0.8731237540235938
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.5149310356359036,-1.7661639202311226,-1.2636981510406846,0.1281823985424793,-11.818557406178195,3.130133347729442e-32,0.21982334430217798,0.170987654630128,0.28260696834939514,0.780176655697822,0.7173930316506049,0.829012345369872
