stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-0.73852984647181,-0.9130691472068718,-0.5639905457367481,0.08905229999724772,-8.293214734427243,1.102280885434649e-16,0.4778158620854659,0.401290711819301,0.5689341700071116,0,3,1.5,0.5221841379145341,0.43106582999288845,0.598709288180699,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.9154947854537061,-1.085345572439455,-0.7456439984679574,0.08666015718937192,-10.564194840463355,4.3670000788866826e-26,0.4003185053079442,0.33778503652410946,0.47442867020116897,3,7,5,0.5996814946920558,0.525571329798831,0.6622149634758905,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.9331131702352564,-1.077375676733554,-0.7888506637369589,0.07360467214511175,-12.67736331187811,7.89429699867361e-37,0.3933273074952349,0.34048790451723215,0.4543667154367927,7,14,10.5,0.6066726925047651,0.5456332845632073,0.6595120954827678,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.0600633359070393,-1.2293660351510256,-0.8907606366630529,0.08638051544794931,-12.272019105347969,1.2802051309351344e-34,0.34643386793193937,0.2924779396510036,0.41034351169696004,14,21,17.5,0.6535661320680606,0.58965648830304,0.7075220603489965,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.3184494199616439,-1.5335342635931681,-1.1033645763301196,0.1097391816013387,-12.014390855868749,2.9856156899618293e-33,0.2675498379351628,0.2157717239741623,0.3317529955301446,21,28,24.5,0.7324501620648372,0.6682470044698554,0.7842282760258377,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.4130555745220077,-1.6710558316554178,-1.1550553173885976,0.13163520307948684,-10.734632844898988,6.999665277440909e-27,0.24339842372399545,0.1880484133179647,0.3150401092252451,28,35,31.5,0.7566015762760046,0.6849598907747549,0.8119515866820353,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.4492787877297455,-1.645273613334417,-1.253283962125074,0.0999991975111041,-14.492904181244203,1.3434051249819632e-47,0.23473952408400875,0.19295975920708347,0.28556546916111686,35,42,38.5,0.7652604759159912,0.7144345308388831,0.8070402407929165,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-0.7442502640140749,-0.9193807311067423,-0.5691197969214075,0.08935392102817921,-8.32924012119584,8.136289156303124e-17,0.47509035878671707,0.39876590796062794,0.5660234350685192,0,3,1.5,0.524909641213283,0.43397656493148085,0.6012340920393721,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.9059137537185719,-1.0765502797488353,-0.7352772276883084,0.08706105182351445,-10.405499758433796,2.3402487000593224e-25,0.4041724022850455,0.34076905822270226,0.47937254520951045,3,7,5,0.5958275977149545,0.5206274547904896,0.6592309417772977,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.9069842771491602,-1.0530560856646967,-0.7609124686336237,0.07452780238194796,-12.169744017151496,4.504930638836759e-34,0.4037399577706939,0.3488699418588583,0.46723989069436284,7,14,10.5,0.5962600422293061,0.5327601093056371,0.6511300581411417,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.02644270844165,-1.1988237952897323,-0.854061621593568,0.08795115022918898,-11.670600165738335,1.8014784283070685e-31,0.358279199937825,0.30154868638936677,0.4256824549464007,14,21,17.5,0.641720800062175,0.5743175450535993,0.6984513136106332,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.29230078072787,-1.5106252447271717,-1.073976316728568,0.111392079508306,-11.601370460379178,4.055314908900337e-31,0.2746381734042249,0.2207718983317573,0.3416473149923507,21,28,24.5,0.7253618265957751,0.6583526850076493,0.7792281016682427,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.3988921455513588,-1.6600244173641654,-1.1377598737385521,0.13323319911620052,-10.499576343065234,8.676866781697115e-26,0.24687030887037098,0.19013433746548206,0.3205362598579366,28,35,31.5,0.753129691129629,0.6794637401420633,0.809865662534518,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.450245998244489,-1.6549851174448982,-1.24550687904408,0.10446065377494955,-13.883179415753082,8.011009393499126e-44,0.2345125913116618,0.19109489966467583,0.2877949939020619,35,42,38.5,0.7654874086883382,0.7122050060979381,0.8089051003353241,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-0.6527431396066717,-0.8602891250270364,-0.4451971541863072,0.10589275469215806,-6.164190756055674,7.084449965228928e-10,0.5206156946684601,0.423039753254307,0.6406979472971405,0,3,1.5,0.47938430533153986,0.35930205270285953,0.576960246745693,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.8895801664779324,-1.0648904313216696,-0.7142699016341951,0.08944565626029982,-9.945482024181533,2.6389332197295713e-23,0.4108281959995759,0.3447656282120061,0.4895494005698226,3,7,5,0.5891718040004241,0.5104505994301773,0.6552343717879938,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.7224941898781172,-0.8984188457176729,-0.5465695340385615,0.08975912681417976,-8.04925599793135,8.329885018941102e-16,0.48553971619081415,0.40721301758913536,0.5789324157522863,7,14,10.5,0.5144602838091858,0.42106758424771373,0.5927869824108647,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.9393142925228418,-1.1183091343944,-0.7603194506512835,0.0913255770429696,-10.285336517292247,8.205493434395392e-25,0.3908957836425845,0.3268319565898552,0.46751705452505654,14,21,17.5,0.6091042163574155,0.5324829454749435,0.6731680434101448,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.1633105067174923,-1.419751567712706,-0.9068694457222786,0.13083968022779405,-8.891113954819742,6.0499293022750435e-19,0.31245009869970675,0.24177407392286848,0.40378632246814505,21,28,24.5,0.6875499013002933,0.596213677531855,0.7582259260771316,0,NA,NA,NA,NA,NA
