strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4360100,57800,0.6897716290669987,0.1176866556876552,5.861086161694309,4.598492786514216e-9,0.4591100224582287,0.9204332356757687,1.9932602785520643,1.5826648218781074,2.5103777395764024
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4360100,57800,-0.003489173116657474,7.95575228046517e-4,-4.3857236797391375,1.156007954716637e-5,-0.005048471910620887,-0.0019298743226940608,0.9965169069743092,0.9949642502056092,0.9980719866873923
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2298761,30606,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2061339,27194,-0.010108104270737061,0.008955588854657293,-1.1286923098842807,0.25902765447089593,-0.027660735886213664,0.007444527344739542,0.989942810918814,0.972718319246113,1.007472306730445
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,867820,10122,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,853085,10787,0.06587954846441006,0.015159881883521497,4.345650511698239,1.3886351502349748e-5,0.03616672596282669,0.09559237096599343,1.0680980553664636,1.0368286983440953,1.100310454079474
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,883181,11361,0.057656389747363895,0.014924596448505049,3.863179144997194,1.1192086752354488e-4,0.028404718224499605,0.08690806127022818,1.0593509293249426,1.028811979132253,1.0907963886736185
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,923059,12838,0.13231874951705916,0.014541614764931828,9.099316111451085,9.09024070480898e-20,0.1038177083007369,0.16081979073338143,1.1414721049680918,1.1093982023981905,1.1744732987701583
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,832955,12692,0.2513520601659319,0.014733883335024001,17.059457744479452,2.9730208795382625e-65,0.22247417947686998,0.28022994085499386,1.285762670476861,1.2491635651775133,1.3234340889192218
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4129616,55839,0,NA,NA,NA,NA,NA,NA,NA,NA
