variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,6514211,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,6514211,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,6514211,198,2.273560233492507,1.5795702965721286,1.4393536257464616,9.713923158376742,0.43940195981339936,214.74711484427596,-0.8223406588381161,5.36946112582313,"-0.82, 5.4",0.1500503563479538
"age, degree = 2",Age,continuous,NA,level,Age²,6514211,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,6514211,198,-0.014962921209341081,0.010610610560490398,-1.4101847508245113,0.9851484670396392,0.9648724758422861,1.0058505412990844,-0.035759335761882616,0.005833493343200451,"-0.04, 0.01",0.15848513734121675
sex,Sex,dichotomous,NA,label,Sex,6514211,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,6514211,sexFemale,factor,2,FALSE,contr.treatment,treatment,3418825,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,6514211,sexMale,factor,2,FALSE,contr.treatment,treatment,3095386,128,0.3087517903587663,0.16721448618521215,1.846441641526099,1.3617243354446171,0.9811964542833941,1.8898286450661368,-0.01898258025761984,0.6364861609751524,"-0.02, 0.64",0.06482810561313403
imd,Deprivation,categorical,NA,label,Deprivation,6514211,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,6514211,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,886944,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,6514211,imd2,factor,5,FALSE,contr.treatment,treatment,1118633,54,0.4377307215964961,0.23838398617709858,1.8362421428396631,1.5491876884605258,0.9709373772667689,2.47182006818372,-0.029493305801711056,0.9049547489947033,"-0.03, 0.90",0.06632185241842896
imd,Deprivation,categorical,FALSE,level,3,6514211,imd3,factor,5,FALSE,contr.treatment,treatment,1489850,38,0.025618326342068655,0.2414041415365417,0.10612214926805956,1.0259492959158403,0.639208173976764,1.646681004158233,-0.4475250967883626,0.49876174947249996,"-0.45, 0.50",0.9154854378005867
imd,Deprivation,categorical,FALSE,level,4,6514211,imd4,factor,5,FALSE,contr.treatment,treatment,1513960,32,-0.11005641794027578,0.27070264348988393,-0.4065583421034769,0.8957835956054722,0.5269635754090998,1.522739497759244,-0.6406238497002342,0.4205110138196827,"-0.64, 0.42",0.6843323986611975
imd,Deprivation,categorical,FALSE,level,5 least deprived,6514211,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1504824,32,0.025023487018690293,0.2772907602123156,0.09024277260277387,1.0253392024026327,0.5954389488631346,1.7656226251086569,-0.5184564162431803,0.5685033902805608,"-0.52, 0.57",0.9280942953444149
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,6514211,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,6514211,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,6210673,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,6514211,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,53926,5,0.5183749514467608,0.5312018505175037,0.9758530602665508,1.6792964928325247,0.5928810181243258,4.756496876491773,-0.5227615440885756,1.5595114469820972,"-0.52, 1.6",0.329137286098484
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,6514211,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,176856,10,0.033574541952037115,0.3420905539881034,0.09814518863682131,1.0341445280050425,0.5289239478617204,2.0219445709090222,-0.6369106233160003,0.7040597072200746,"-0.64, 0.70",0.9218170053659214
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,6514211,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,20030,0,-13.445316187496173,0.2813114727970039,-47.79512208945135,1.4480160388674535e-6,8.342968667272941e-7,2.513194682178704e-6,-13.99667654261622,-12.893955832376127,"-14, -13",0
ethnicity,Ethnicity,categorical,FALSE,level,Other,6514211,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,52726,2,0.12157872659097577,0.68501421931288,0.1774835078794835,1.1292782666538828,0.2949278667126966,4.324004434545682,-1.2210244721600907,1.4641819253420423,"-1.2, 1.5",0.8591286183919956
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,6514211,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,6514211,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,4859224,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),6514211,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1100545,38,0.4483051098136063,0.20449616089166803,2.192242181265673,1.5656563198938291,1.048646200585667,2.3375660071570885,0.04749999948922873,0.8491102201379839,"0.05, 0.85",0.028362024179734515
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),6514211,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,387082,21,0.28463727666147515,0.2425271346441535,1.1736306416975053,1.329279779865826,0.826374537902495,2.1382371456471807,-0.19070717251476205,0.7599817258377124,"-0.19, 0.76",0.24054300229626022
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),6514211,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,167360,15,1.0683310352307789,0.31816331981996027,3.357807040218582,2.910517892357023,1.560088245331815,5.429894383909447,0.44474238718195813,1.6919196832795995,"0.44, 1.7",7.856343574918011e-4
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,6514211,chronic_cardiac_disease,integer,NA,NA,NA,NA,6514211,198,-1.5311828499270466,0.59930422245731,-2.554934192935904,0.21627968953921226,0.06681701323462924,0.7000747540588209,-2.705797541726154,-0.35656815812793874,"-2.7, -0.36",0.01062078753313754
heart_failure,Heart failure,continuous,NA,label,Heart failure,6514211,heart_failure,integer,NA,NA,NA,NA,6514211,198,0.7065697179830585,0.27305435785978266,2.587652229838764,2.027026048157613,1.1869571442913527,3.461653708114761,0.17139301075617308,1.2417464252099437,"0.17, 1.2",0.009663248664349654
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,6514211,other_heart_disease,integer,NA,NA,NA,NA,6514211,198,1.5709158017931526,0.5731601700389033,2.7407972219816434,4.81105214707646,1.564462807610575,14.794997138500555,0.44754251114404897,2.694289092442256,"0.45, 2.7",0.006129032012541251
dialysis,Dialysis,continuous,NA,label,Dialysis,6514211,dialysis,integer,NA,NA,NA,NA,6514211,198,0.25221691811996116,0.8973194982334692,0.2810781651535427,1.2868751535499912,0.22168518679281307,7.470267566285588,-1.5064969810431907,2.0109308172831133,"-1.5, 2.0",0.778650448019719
diabetes,Diabetes,continuous,NA,label,Diabetes,6514211,diabetes,integer,NA,NA,NA,NA,6514211,198,0.06644265784581774,0.17187192616063526,0.3865823775298764,1.0686996807762625,0.7630588450694865,1.49676399804694,-0.27042012738255483,0.40330544307419025,"-0.27, 0.40",0.6990654062383219
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,6514211,chronic_liver_disease,integer,NA,NA,NA,NA,6514211,198,0.7539616487863089,0.37329249405834297,2.019761074189909,2.1254034619177853,1.022572800294967,4.417621781675645,0.022321804732824746,1.485601492839793,"0.02, 1.5",0.04340817661070032
current_copd,COPD,continuous,NA,label,COPD,6514211,current_copd,integer,NA,NA,NA,NA,6514211,198,0.42861322379354755,0.2106812574470499,2.0344155383697102,1.5351271688954222,1.0158092109044679,2.319939019437089,0.015685546979718745,0.8415409006073764,"0.02, 0.84",0.041909716515451834
other_resp_conditions,Other respiratory conditions,continuous,NA,label,Other respiratory conditions,6514211,other_resp_conditions,integer,NA,NA,NA,NA,6514211,198,0.8358353174715378,0.2475202008847322,3.376836777297132,2.3067401040522153,1.4200678303030088,3.7470392569258046,0.35070463829134363,1.320965996651732,"0.35, 1.3",7.332454769306834e-4
lung_cancer,Lung Cancer,continuous,NA,label,Lung Cancer,6514211,lung_cancer,integer,NA,NA,NA,NA,6514211,198,-0.7878200113079198,0.672507535619249,-1.1714664439893456,0.45483525100291683,0.12173477691370418,1.6993919962701933,-2.105910560453435,0.5302705378375955,"-2.1, 0.53",0.24141133824370717
haematological_cancer,Haematological cancer,continuous,NA,label,Haematological cancer,6514211,haematological_cancer,integer,NA,NA,NA,NA,6514211,198,0.7301884607619958,0.5292258127134725,1.3797294901738406,2.075471715799758,0.7355953763320419,5.855913429695597,-0.30707507184534977,1.7674519933693413,"-0.31, 1.8",0.16766994942557564
cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",continuous,NA,label,"Cancer excl. lung, haemo",6514211,cancer_excl_lung_and_haem,integer,NA,NA,NA,NA,6514211,198,0.34502258699299354,0.19506194842544208,1.7687846849580222,1.4120218126342634,0.9633949692452091,2.069561979254508,-0.03729180667508236,0.7273369806610694,"-0.04, 0.73",0.0769298135070251
