stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.1293928210021402,-1.2577406062568488,-1.0010450357474316,0.06548476720342795,-17.24664940006108,1.1857968409803474e-66,0.32322945498895966,0.2842956371851032,0.36749519481523163,0,3,1.5,0.6767705450110404,0.6325048051847684,0.7157043628148968,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.7164682127545563,-0.8184543575698835,-0.6144820679392291,0.05203470350464647,-13.769045742531786,3.91348186925134e-43,0.4884744007035818,0.4411129307278564,0.5409209830893205,3,7,5,0.5115255992964183,0.45907901691067954,0.5588870692721436,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.5258181815150338,-0.6155426673116592,-0.4360936957184084,0.04577864006908328,-11.486103141586034,1.5494494180735931e-30,0.5910715626483715,0.540347586759765,0.646557143461276,7,14,10.5,0.40892843735162854,0.353442856538724,0.459652413240235,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.7027822951081465,-0.8129105552666142,-0.5926540349496788,0.05618892032054946,-12.507488862552933,6.793812912324053e-36,0.4952055772231915,0.4435651646788158,0.5528580313346373,14,21,17.5,0.5047944227768085,0.4471419686653627,0.5564348353211842,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.906101028963581,-1.0414797730430323,-0.7707222848841297,0.06907205701089485,-13.118199575562954,2.5901551089754376e-39,0.4040967178865099,0.352932036042524,0.4626787617176658,21,28,24.5,0.5959032821134901,0.5373212382823342,0.647067963957476,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.0107662062949772,-1.1731131054165114,-0.8484193071734428,0.0828315726217961,-12.20266830994594,3.008025022632731e-34,0.3639400195807234,0.3094022386491074,0.42809107791437595,28,35,31.5,0.6360599804192766,0.571908922085624,0.6905977613508927,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.9782396896318647,-1.131843781911454,-0.8246355973522754,0.07837087491974282,-12.482184110278846,9.338924924019059e-36,0.3759723446981941,0.32243820229086084,0.4383947155565203,35,42,38.5,0.6240276553018058,0.5616052844434797,0.6775617977091392,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.1532683761259361,-1.2816525102142617,-1.0248842420376105,0.06550331286748298,-17.606260288835546,2.2054342989184764e-69,0.31560357068214157,0.27757822039596225,0.3588380013577117,0,3,1.5,0.6843964293178584,0.6411619986422883,0.7224217796040378,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.744047449034207,-0.8458395096219837,-0.6422553884464304,0.05193567911997335,-14.326325594307331,1.4984141596808941e-46,0.47518672400009393,0.4291968920039225,0.5261045149037981,3,7,5,0.524813275999906,0.47389548509620194,0.5708031079960775,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.5602353938391232,-0.6496696576590679,-0.47080113001917856,0.045630564911085504,-12.277634408664081,1.194397487193718e-34,0.5710746205785131,0.5222182590725217,0.6245017607161123,7,14,10.5,0.4289253794214869,0.3754982392838877,0.47778174092747827,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.7469528839009729,-0.8565268697597891,-0.6373788980421567,0.05590612211403978,-13.360842348845184,1.0239877067037307e-40,0.4738081036395993,0.42463433452425076,0.528676324127371,14,21,17.5,0.5261918963604006,0.471323675872629,0.5753656654757493,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.9588889140662652,-1.093071722257474,-0.8247061058750563,0.06846187442709445,-14.006173831646883,1.428989654565677e-44,0.3833185493053249,0.3351853145784299,0.4383638060824349,21,28,24.5,0.6166814506946752,0.5616361939175651,0.6648146854215701,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.0696453368204362,-1.2302761764421655,-0.9090144971987069,0.08195601597211219,-13.051456005187132,6.234440359032264e-39,0.3431301914854922,0.29221186450273634,0.40292110831717437,28,35,31.5,0.6568698085145078,0.5970788916828256,0.7077881354972637,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.0408031451454203,-1.1899678935252267,-0.8916383967656137,0.07610586192215726,-13.67572902873075,1.4177916070594056e-42,0.35317092051290594,0.30423103169584553,0.40998348656501166,35,42,38.5,0.6468290794870941,0.5900165134349884,0.6957689683041545,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.0848542146753846,-1.214074680155699,-0.95563374919507,0.0659300203981242,-16.45463186761353,7.769279879728567e-61,0.33795105060720665,0.29698469302151437,0.3845683474273908,0,3,1.5,0.6620489493927934,0.6154316525726091,0.7030153069784857,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.6738744190307806,-0.7761172353699248,-0.5716316026916364,0.05216566077010728,-12.917969581570677,3.5642315475098784e-38,0.5097298400394005,0.460189353861382,0.5646034782127034,3,7,5,0.4902701599605995,0.4353965217872966,0.5398106461386181,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.4816856186814616,-0.5711357850505077,-0.3922354523124156,0.0456386786056364,-10.55432877107825,4.8509424227557105e-26,0.6177412375452368,0.5648834879886008,0.6755450365927873,7,14,10.5,0.3822587624547632,0.3244549634072127,0.4351165120113992,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.657526569586952,-0.7669602773774741,-0.5480928617964299,0.05583455035588472,-11.776338582399841,5.168998516720022e-32,0.5181313126173072,0.4644226408789494,0.578051183306774,14,21,17.5,0.48186868738269284,0.42194881669322604,0.5355773591210506,0,NA,NA,NA,NA,NA
