strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-4.77262099863997,-5.906645318356853,-3.638596678923086,0.5785944683993804,-8.248646088585868,1.601990967074503e-16,0.008458182198209025,0.0027213006893554844,0.02628921029489171,0.991541817801791,0.9737107897051083,0.9972786993106445
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-3.8725608209470326,-4.471584309263945,-3.27353733263012,0.3056298447532372,-12.670754795146737,8.588399978607895e-37,0.020805023210075105,0.011429194120958962,0.037872223202334215,0.9791949767899248,0.9621277767976658,0.988570805879041
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.804702535516852,-3.082503024016796,-2.526902047016908,0.1417375475729141,-19.787999605919723,3.7773930834666215e-87,0.06052477246523408,0.04584436337615336,0.07990618283672908,0.939475227534766,0.9200938171632709,0.9541556366238466
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-2.512571529726399,-2.78601023807765,-2.239132821375148,0.13951210864490401,-18.009702198119392,1.6350582024623627e-72,0.08105952402158241,0.061666759443883216,0.10655086295858934,0.9189404759784175,0.8934491370414106,0.9383332405561168
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-2.2930949078743983,-2.6016601740080714,-1.984529641740725,0.1574341511209373,-14.565422378483149,4.6609480569827625e-48,0.1009535359718464,0.07415037344926816,0.1374452474226814,0.8990464640281536,0.8625547525773186,0.9258496265507319
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.4057169470350095,-2.752607704656688,-2.058826189413331,0.1769883326213689,-13.592517152989736,4.435590136523814e-42,0.09020080322362148,0.06376137339521219,0.12760366455339595,0.9097991967763785,0.872396335446604,0.9362386266047878
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-4.81614481005356,-5.949881615431158,-3.6824080046759615,0.5784477747144181,-8.325980357399263,8.363367271631554e-17,0.008097946159157073,0.002606149027975767,0.025162310862760277,0.991902053840843,0.9748376891372397,0.9973938509720243
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-3.9152982882438416,-4.512819994416963,-3.3177765820707195,0.304863615294106,-12.842786386518119,9.4414083614187e-38,0.019934601501438744,0.010967488270341155,0.03623330403696915,0.9800653984985612,0.9637666959630309,0.9890325117296589
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-2.848188019236144,-3.1189441280044536,-2.5774319104678347,0.13814341023814683,-20.61761769400454,1.9072129265043323e-94,0.05794922868832856,0.04420381736055104,0.07596884853137353,0.9420507713116715,0.9240311514686265,0.955796182639449
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.643555387914549,-2.9054158500343803,-2.3816949257947178,0.13360473161004657,-19.786390467295124,3.8999173596445926e-87,0.07110800305815242,0.05472602804826867,0.09239384401255077,0.9288919969418475,0.9076061559874492,0.9452739719517314
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.5711111302292924,-2.8714628183424504,-2.2707594421161343,0.1532434730853698,-16.77794870126026,3.5384945001579923e-63,0.07645055169407139,0.056616046983724445,0.10323375024766508,0.9235494483059286,0.8967662497523349,0.9433839530162755
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.88244609762571,-3.224974497240449,-2.5399176980109712,0.1747625988623053,-16.493495269527187,4.086125999649336e-61,0.05599761952538816,0.03975679547128812,0.078872890919358,0.9440023804746118,0.921127109080642,0.9602432045287119
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.9095406447245127,-4.548113734061062,-1.2709675553879634,0.8360220403341109,-3.480220023340214,5.010021567402959e-4,0.05450075933135893,0.010587155752429628,0.2805600330393791,0.9454992406686411,0.7194399669606208,0.9894128442475704
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-3.0154667526331926,-3.685966157512457,-2.3449673477539283,0.34209781922937277,-8.814633076077447,1.200776710198131e-18,0.049022948555839246,0.025072938609350722,0.09585033180802313,0.9509770514441608,0.9041496681919768,0.9749270613906493
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.1690706813116154,-2.139973577291572,-0.19816778533165913,0.4953677228960913,-2.3600057639541454,0.01827465111606294,0.3106555051273868,0.11765795182246282,0.8202322186567855,0.6893444948726132,0.17976778134321447,0.8823420481775371
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.3180261046695905,-1.6570497053352269,-0.979002504003954,0.17297440327465782,-7.619775410219277,2.5411746784684856e-14,0.26766311984823854,0.1907007744420029,0.3756856569488196,0.7323368801517615,0.6243143430511804,0.8092992255579972
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.0935450431631188,-1.4870419894284141,-0.7000480968978235,0.2007674372433112,-5.446824735018385,5.1276943931142956e-8,0.33502670190208383,0.2260402971957972,0.49656142015316146,0.6649732980979162,0.5034385798468386,0.7739597028042028
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.299178203571043,-1.7332579738575629,-0.8650984332845233,0.221473340178945,-5.866070392586932,4.4624440690029945e-9,0.272755850740607,0.17670776185914147,0.4210101091797832,0.7272441492593931,0.5789898908202168,0.8232922381408585
