strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.7971797892065338,-1.9988679699461402,-1.5954916084669273,0.1029040239159991,-17.46462111796112,2.664643528709755e-68,0.16576572390840016,0.13548857359285923,0.2028088014672564,0.8342342760915998,0.7971911985327436,0.8645114264071407
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.5370712248646539,-1.6880738206919865,-1.3860686290373212,0.07704355642165975,-19.95067850258957,1.4786810867749053e-88,0.215009895815542,0.18487528420101057,0.25005643939049327,0.784990104184458,0.7499435606095067,0.8151247157989894
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.440508797613198,-1.5528839090857962,-1.3281336861406,0.05733529409672765,-25.12429421192092,2.699437701511743e-139,0.2368072410661415,0.21163675174466454,0.26497131976876226,0.7631927589338585,0.7350286802312378,0.7883632482553354
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.4447160547930156,-1.5636750708227922,-1.325757038763239,0.060694490800907656,-23.803083866903627,3.103008434779475e-125,0.23581302502876614,0.20936522358406923,0.2656018120931557,0.7641869749712339,0.7343981879068443,0.7906347764159307
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.6237086068247533,-1.766705745412844,-1.4807114682366624,0.07295906440936369,-22.25506343823625,1.0075090263456191e-109,0.19716612986282117,0.17089503430736339,0.22747578899902457,0.8028338701371789,0.7725242110009755,0.8291049656926366
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.6981891183167859,-1.8841624995614141,-1.5122157370721576,0.09488612174078845,-17.897128549061456,1.241607377944752e-71,0.18301464201750942,0.1519562695951421,0.22042104140906008,0.8169853579824906,0.77957895859094,0.8480437304048579
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.8282639894618724,-2.0302222946277957,-1.6263056842959491,0.1030418450333499,-17.74292753463554,1.9547997413964014e-70,0.16069228928102544,0.13130632921242852,0.19665473849780457,0.8393077107189746,0.8033452615021954,0.8686936707875714
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.5562751650872588,-1.707670489744515,-1.4048798404300027,0.07724393195560902,-20.147539433668754,2.8282657214467237e-90,0.2109202529422936,0.1812876124619628,0.2453965414243365,0.7890797470577064,0.7546034585756635,0.8187123875380372
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.4382666806491098,-1.551803441439459,-1.3247299198587605,0.0579279832108716,-24.82853020125831,4.411506602875676e-136,0.2373387862691362,0.21186554198566948,0.2658747568848022,0.7626612137308638,0.7341252431151978,0.7881344580143306
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.4129332774253625,-1.533989990904505,-1.29187656394622,0.061764764268130656,-22.876040962312988,8.048312208264848e-116,0.2434281924648231,0.21567341330966194,0.2747547042416855,0.7565718075351768,0.7252452957583144,0.7843265866903381
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.5526710877585077,-1.6976862121443685,-1.4076559633726469,0.07398866791926874,-20.98525532927115,8.944144451653992e-98,0.21168179735223686,0.18310670435804208,0.24471623519942098,0.7883182026477631,0.755283764800579,0.8168932956419579
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.6004548099660103,-1.787961840872354,-1.4129477790596665,0.09566861043640368,-16.729152881654144,8.037328653659749e-63,0.20180471432436323,0.16730080808052644,0.24342466238379273,0.7981952856756368,0.7565753376162072,0.8326991919194735
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.0309757057380657,-1.7108329831884663,-0.35111842828766515,0.3468723317433525,-2.9722050777485323,0.002956691183472257,0.3566587967095495,0.18071519718294354,0.7039003872016902,0.6433412032904505,0.29609961279830976,0.8192848028170565
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.7613275100013301,-1.296203591208536,-0.2264514287941244,0.27290097441904043,-2.7897573895515264,0.0052747550983275856,0.46704600704873195,0.2735684015789082,0.7973580700154291,0.5329539929512681,0.20264192998457087,0.7264315984210918
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.019333396700241,-1.186981887810418,-0.8516849055900639,0.08553651619752553,-11.9169384259974,9.659322160856958e-33,0.3608353940848556,0.30514082494303546,0.42669538449559985,0.6391646059151443,0.5733046155044002,0.6948591750569646
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.9174385013755084,-1.1444336100295986,-0.6904433927214182,0.11581595909139082,-7.921520562218495,2.3462344669688006e-15,0.3995411555736504,0.3184042076781698,0.5013537231847095,0.6004588444263497,0.4986462768152905,0.6815957923218302
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.8420400802422593,-1.2057772807049625,-0.47830287977955616,0.18558361446017166,-4.5372544483067525,5.699132851599443e-6,0.43083069708317684,0.29945914521289396,0.6198344332320092,0.5691693029168232,0.38016556676799085,0.700540854787106
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-0.9045056981515556,-1.4750441770120144,-0.33396721929109685,0.2910964096079283,-3.107237562187096,0.0018884457579140428,0.40474190033447516,0.22876862050788907,0.7160772553625335,0.5952580996655248,0.2839227446374665,0.771231379492111
