term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37604435.45124606,804837.751557632,0.44058484959581434,0.13500050429399688,3.263579287350899,0.0011001439663485294,0.1759887232848356,0.7051809759067931,1.5536155843032915,1.1924246119421484,2.0242129855561566
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37604435.45124606,804837.751557632,-0.002211301056419706,9.157924378575947e-4,-2.4146312690600773,0.01575114613423622,-0.0040062212519347265,-4.1638086090468505e-4,0.9977911420686012,0.9960017929466355,0.9995837058135757
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,20006397.771028094,432114.6429906541,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17598037.68021819,372723.10856697813,-0.022979211045888393,0.010976787731562207,-2.093436769284962,0.03631018299457237,-0.044493319665691436,-0.0014651024260853539,0.9772828002493856,0.9564819896917297,0.9985359703125195
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7775605.742367583,153880.80576323988,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7498953.872585652,159735.75981308412,0.11590633154891114,0.01814487048282619,6.387829092448718,1.68257232061308e-10,0.08034303889842792,0.15146962419939436,1.1228906877756377,1.0836587410228982,1.163542957723996
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7453318.241433005,166676.70638629285,0.18257450323117594,0.017946370481907614,10.17333858204008,2.608126987518329e-24,0.14740026343342427,0.2177487430289276,1.2003035741170427,1.1588177025670165,1.2432746469497664
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8172923.593146398,181417.5909657321,0.19307934236695742,0.017689295126140668,10.915038784198417,9.768759629316084e-28,0.1584089610078218,0.22774972372609303,1.212979030328577,1.1716452539665858,1.2557709964135744
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6703634.001713381,143126.8886292835,0.2083262393427239,0.018795614964005915,11.08376819495792,1.5040631049019988e-28,0.1714875109459902,0.2451649677394576,1.231614905251487,1.1870693172668934,1.277832096890585
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35295602.3716509,766547.048909657,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,247965.07990654206,3194.97523364486,-0.8413843186475742,0.09177214684367942,-9.168188253030092,4.8103540262750545e-20,-1.0212544212451071,-0.6615142160500415,0.4311133119619996,0.36014288581182274,0.516069302137921
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1765227.2919003125,29792.768535825548,-0.5120254201411537,0.034086877785397346,-15.02118860415262,5.33425494211732e-51,-0.5788344729459509,-0.4452163673363565,0.5992805538556445,0.5605513237048398,0.6406856375895972
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,110021.14750778816,1948.9848909657321,-0.42005792919929036,0.1316599427217213,-3.190476317365047,0.0014203848173602982,-0.6781066751404705,-0.16200918325811026,0.6570087587213236,0.5075770915144846,0.8504333947550038
