stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-9.95362742756551,-10.102519972987219,-9.8047348821438,0.07596698030992143,-131.02570862969458,0,4.755481902809965e-5,4.097616617931981e-5,5.518966325201603e-5
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-1.0802815084243553,-1.2448103209312322,-0.9157526959174785,0.08394481419284187,-12.868948711265036,6.731208126564675e-38,0.33949994009829626,0.28799552967420267,0.40021527228959364
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-0.7977674125375135,-0.9327061657224436,-0.6628286593525834,0.06884756773558588,-11.587445116454914,4.771535980988392e-31,0.45033325099103216,0.39348742606667825,0.5153914039270637
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-0.5387422055848777,-0.651802162366603,-0.4256822488031524,0.057684711389356054,-9.33942794562176,9.685599524869319e-21,0.5834816910320774,0.5211058127467799,0.6533239035947722
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-0.6854280663574072,-0.8245641697152872,-0.5462919629995271,0.07098911227725,-9.655397065404177,4.663491216467311e-22,0.5038744916848076,0.43842603017347187,0.5790931329286422
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-0.9683254835137943,-1.1397518125668438,-0.7968991544607449,0.08746401995405959,-11.07112940866892,1.7320380135025242e-28,0.37971835067257775,0.3198984067291644,0.4507244262694154
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.114987085248245,-1.3212738426237656,-0.9087003278727247,0.10525027959834164,-10.593673380282528,3.1882938711719313e-26,0.3279195138713589,0.2667952302767856,0.40304771365691416
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.014948807855451,-1.1939493261104102,-0.8359482896004917,0.09132847321016739,-11.113169553593927,1.082477446889907e-28,0.3624209824649337,0.30302216446142044,0.4334632377941799
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.02114604039704729,-0.19929457370988052,0.2415866545039751,0.1124717677700893,0.18801198573026126,0.8508672554785912,1.021371202202162,0.8193085110345993,1.2732677845254745
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",-0.02682738865812641,-0.39118659868771166,0.3375318213714589,0.18590097211153078,-0.14431010420984455,0.8852555998205504,0.9735292692156895,0.6762539561645097,1.4014842048318852
