stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.0802815084243553,-1.2448103209312322,-0.9157526959174785,0.08394481419284187,-12.868948711265036,6.731208126564675e-38,0.33949994009829626,0.28799552967420267,0.40021527228959364,0,3,1.5,0.6605000599017037,0.5997847277104064,0.7120044703257973,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.7977674125375135,-0.9327061657224436,-0.6628286593525834,0.06884756773558588,-11.587445116454914,4.771535980988392e-31,0.45033325099103216,0.39348742606667825,0.5153914039270637,3,7,5,0.5496667490089678,0.48460859607293627,0.6065125739333217,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.5387422055848777,-0.651802162366603,-0.4256822488031524,0.057684711389356054,-9.33942794562176,9.685599524869319e-21,0.5834816910320774,0.5211058127467799,0.6533239035947722,7,14,10.5,0.41651830896792263,0.3466760964052278,0.4788941872532201,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.6854280663574072,-0.8245641697152872,-0.5462919629995271,0.07098911227725,-9.655397065404177,4.663491216467311e-22,0.5038744916848076,0.43842603017347187,0.5790931329286422,14,21,17.5,0.4961255083151924,0.4209068670713578,0.5615739698265281,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.9683254835137943,-1.1397518125668438,-0.7968991544607449,0.08746401995405959,-11.07112940866892,1.7320380135025242e-28,0.37971835067257775,0.3198984067291644,0.4507244262694154,21,28,24.5,0.6202816493274222,0.5492755737305846,0.6801015932708356,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.114987085248245,-1.3212738426237656,-0.9087003278727247,0.10525027959834164,-10.593673380282528,3.1882938711719313e-26,0.3279195138713589,0.2667952302767856,0.40304771365691416,28,35,31.5,0.6720804861286411,0.5969522863430858,0.7332047697232145,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.014948807855451,-1.1939493261104102,-0.8359482896004917,0.09132847321016739,-11.113169553593927,1.082477446889907e-28,0.3624209824649337,0.30302216446142044,0.4334632377941799,35,42,38.5,0.6375790175350663,0.5665367622058202,0.6969778355385796,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.1000548468345772,-1.2645902206175557,-0.9355194730515988,0.08394816184420355,-13.103977772332055,3.1244352048825704e-39,0.33285282727347454,0.28235497568492474,0.392381980714855,0,3,1.5,0.6671471727265255,0.607618019285145,0.7176450243150753,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.815591286565647,-0.9502967443511887,-0.6808858287801052,0.06872853728337935,-11.866850638808542,1.7596790481515755e-32,0.4423776780361439,0.38662627726640175,0.5061684151638924,3,7,5,0.5576223219638561,0.49383158483610756,0.6133737227335982,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.5519566304894408,-0.6639649837595517,-0.43994827721932983,0.057148169126381175,-9.658343196766427,4.5313281383732385e-22,0.5758220364688272,0.514806084714875,0.6440697332991855,7,14,10.5,0.42417796353117276,0.3559302667008145,0.485193915285125,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.6924938503549751,-0.8297517412184938,-0.5552359594914564,0.07003082298766276,-9.888415140815507,4.673681589424763e-23,0.5003267718358171,0.4361575528245334,0.5739368193776446,14,21,17.5,0.4996732281641829,0.4260631806223554,0.5638424471754666,0,NA,NA,NA,NA,NA
