strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341184,85884,-0.32679712828280255,0.10314766456468942,-3.168245540623468,0.0015336193505944094,-0.5289628359190122,-0.124631420646593,0.7212300453635994,0.5892157663042038,0.8828222326736276
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341184,85884,0.0029929194155000434,7.016214805664134e-4,4.265718052252168,1.9926029192565136e-5,0.001617766582810204,0.0043680722481898825,1.0029974026703716,1.0016190758731154,1.0043776261814645
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288249,45461,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2052935,40423,-0.0044078643631005185,0.007628233373052779,-0.5778355416696584,0.5633751571119034,-0.019358927039950454,0.010543198313749419,0.9956018360131399,0.9808272536330864,1.0105989736736432
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862510,15644,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849563,16800,0.10817825061633403,0.012654694067993511,8.548468262851213,1.2473275062821976e-17,0.08337550600769408,0.13298099522497397,1.1142463427832365,1.0869498881383324,1.142228290332931
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879884,18143,0.16812852354359922,0.012405866606857349,13.552340104210543,7.674396782443276e-42,0.1438134717971507,0.19244357529004774,1.1830886556233349,1.154668710157211,1.2122081032870953
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919406,18813,0.17179420320108188,0.012329051897768162,13.934096849100012,3.9314199326758774e-44,0.1476297055179311,0.19595870088423267,1.1874334380664164,1.1590836146207983,1.216476664886269
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829821,16484,0.18604326814081937,0.012775269807037443,14.562766262543805,4.8456601506379e-48,0.16100419942624403,0.2110823368553947,1.2044743746170328,1.174689901827116,1.2350140380474695
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4112985,82680,0,NA,NA,NA,NA,NA,NA,NA,NA
