variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,3713855,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,3713855,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,3713855,92555,0.2870102413072566,0.027499011095599053,10.437111367731685,1.3324378593113178,1.2625243510596602,1.4062228957691059,0.23311316994941514,0.34090731266509805,"0.23, 0.34",1.6784035116859505e-25
"age, degree = 2",Age,continuous,NA,level,Age²,3713855,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,3713855,92555,-0.0017839987977457546,1.582460534532028e-4,-11.273575288709026,0.9982175915822236,0.9979080358502856,0.9985272433397948,-0.0020941553632096324,-0.0014738422322818768,"0.00, 0.00",1.7722426687915626e-29
sex,Sex,dichotomous,NA,label,Sex,3713855,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,3713855,sexFemale,factor,2,FALSE,contr.treatment,treatment,2188596,53262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,3713855,sexMale,factor,2,FALSE,contr.treatment,treatment,1525259,39293,0.07450093531787264,0.007150945442133603,10.418333620462366,1.077346351183081,1.0623520231586563,1.0925523132685353,0.060485339795879924,0.08851653083986535,"0.06, 0.09",2.0450479730163521e-25
imd,Deprivation,categorical,NA,label,Deprivation,3713855,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,3713855,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,518888,11497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,3713855,imd2,factor,5,FALSE,contr.treatment,treatment,653499,15527,0.10286158224173637,0.013266191349375199,7.7536633938708315,1.1083379847986756,1.0798912320341585,1.1375340887189767,0.07686032498494416,0.1288628394985286,"0.08, 0.13",8.927878668416876e-15
imd,Deprivation,categorical,FALSE,level,3,3713855,imd3,factor,5,FALSE,contr.treatment,treatment,845369,20935,0.16272658191273176,0.01266746394306288,12.846026848321616,1.1767149105602495,1.1478593911380968,1.2062958158681216,0.1378988088088688,0.18755435501659473,"0.14, 0.19",9.054247952837448e-38
imd,Deprivation,categorical,FALSE,level,4,3713855,imd4,factor,5,FALSE,contr.treatment,treatment,854609,22137,0.22951156431254016,0.01264221740947816,18.15437568258161,1.2579854148756884,1.2271976951664072,1.289545531476384,0.2047332735052377,0.2542898551198426,"0.20, 0.25",1.1856831820968382e-73
imd,Deprivation,categorical,FALSE,level,5 least deprived,3713855,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,841490,22459,0.28742272009407255,0.012698622680063469,22.634164927612133,1.332987575028276,1.3002205149770336,1.3665804028720077,0.26253387698788466,0.31231156320026043,"0.26, 0.31",1.9981268317730744e-113
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,3713855,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,3713855,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,3498375,89078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,3713855,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,54703,681,-0.8405032579982087,0.03991618294567927,-21.056704222997077,0.4314933163154461,0.3990224735578529,0.4666065055553996,-0.918737538972052,-0.7622689770243654,"-0.92, -0.76",1.9851403041010555e-98
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,3713855,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,115839,2028,-0.5009554550911048,0.025494674376932,-19.649415704810004,0.6059514236669793,0.5764168980992066,0.6369992431777122,-0.5509240986674677,-0.45098681151474196,"-0.55, -0.45",5.848216986225821e-86
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,3713855,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,15201,261,-0.5170397138195341,0.06689388753373429,-7.729251997184245,0.5962831064840075,0.5230128088168429,0.67981804094349,-0.6481493241715262,-0.385930103467542,"-0.65, -0.39",1.0818033964762418e-14
ethnicity,Ethnicity,categorical,FALSE,level,Other,3713855,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,29737,507,-0.425273507421918,0.05124438534492843,-8.29892883989888,0.6535909986922118,0.5911351206846956,0.7226455993287806,-0.5257106571078698,-0.32483635773596614,"-0.53, -0.32",1.0505426733989021e-16
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,3713855,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,3713855,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,3071590,76433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),3713855,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,468166,11927,-0.001655775227168242,0.010420264373334669,-0.1588995411100462,0.9983455948123697,0.9781628415960119,1.0189447853641795,-0.022079118108290025,0.018767567653953543,"-0.02, 0.02",0.8737480222430941
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),3713855,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,129871,3185,-0.06459535366803783,0.01846061932939159,-3.4990891971426996,0.9374467210166916,0.9041341779340496,0.9719866544067862,-0.1007775026859493,-0.028413204650126353,"-0.10, -0.03",4.668503781345716e-4
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),3713855,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,44228,1010,-0.1891719257845979,0.03209947042776743,-5.893303635967651,0.827644201083443,0.7771781063768803,0.8813873138815277,-0.2520857317458306,-0.12625811982336524,"-0.25, -0.13",3.785498850320809e-9
