variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,7602818,age,integer,NA,NA,NA,NA,7602818,2177,0.26772716494526966,0.13814760392672396,1.937979069743961,1.306990498540799,0.9969674442130751,1.7134202056359615,-0.003037163301613355,0.5384914931921527,"0.00, 0.54",0.05262577613871791
I(age * age),Age-squared,continuous,NA,label,Age-squared,7602818,I(age * age),integer,NA,NA,NA,NA,7602818,2177,-0.0010661908309936925,7.81585042649776e-4,-1.3641392462924178,0.9989343773485032,0.9974053026958561,1.0004657961528074,-0.002598069365442455,4.6568770345507e-4,"0.00, 0.00",0.17252374481076638
sex,Sex,dichotomous,NA,label,Sex,7602818,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7602818,sexFemale,factor,2,FALSE,contr.treatment,treatment,4402681,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7602818,sexMale,factor,2,FALSE,contr.treatment,treatment,3200137,1091,0.43929122074496457,0.044729971717022234,9.820959054570336,1.551607081768818,1.421371267740453,1.6937759970498867,0.3516220871501058,0.5269603543398234,"0.35, 0.53",9.146914577431308e-23
imd,Deprivation,categorical,NA,label,Deprivation,7602818,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7602818,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,998390,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7602818,imd2,factor,5,FALSE,contr.treatment,treatment,1289247,414,-0.019298518503824708,0.07572137010094142,-0.2548622466563739,0.9808865057613197,0.8455992961773191,1.1378182805191155,-0.16770967676169793,0.1291126397540485,"-0.17, 0.13",0.798829496342703
imd,Deprivation,categorical,FALSE,level,3,7602818,imd3,factor,5,FALSE,contr.treatment,treatment,1742805,488,-0.07657368396279465,0.07469830233752593,-1.0251060809494006,0.9262846594498253,0.8001311187947767,1.0723283349164996,-0.22297966625062957,0.06983229832504026,"-0.22, 0.07",0.30531313657762243
imd,Deprivation,categorical,FALSE,level,4,7602818,imd4,factor,5,FALSE,contr.treatment,treatment,1775145,477,-0.06998645798566792,0.07450958293129462,-0.939294721998411,0.932406446481915,0.8057171270797806,1.0790161363355846,-0.21602255703410567,0.07604964106276983,"-0.22, 0.08",0.34757944771654775
imd,Deprivation,categorical,FALSE,level,5 least deprived,7602818,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1797231,455,-0.0963686567409444,0.07612993290894274,-1.2658444984603985,0.9081291664113611,0.7822502448796639,1.054264397211994,-0.24558058338792277,0.052843269906033954,"-0.25, 0.05",0.20556876023278234
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7602818,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7602818,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7253740,2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7602818,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,78625,21,-0.5862518863258894,0.23538709459882093,-2.490586356593001,0.5564088649731334,0.35077786673337213,0.8825836929329749,-1.047602114165101,-0.12490165848667784,"-1.0, -0.12",0.012753249924058208
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,7602818,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,197534,62,-0.15630639806834265,0.1349842836580483,-1.157959977506041,0.8552970888434873,0.6564749567898124,1.1143351358921125,-0.42087073251705587,0.10825793638037054,"-0.42, 0.11",0.2468803694772951
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,7602818,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,25290,8,-0.161169652316188,0.3665281336502623,-0.43971973095515376,0.8511476596857478,0.41496894470344575,1.7457989274504617,-0.87955159359138535,0.5572122889590094,"-0.88, 0.56",0.6601401102304663
ethnicity,Ethnicity,categorical,FALSE,level,Other,7602818,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,47629,13,-0.033982251475639706,0.2863705849271405,-0.11866530036346296,0.9665886600076434,0.5514201243873142,1.6943408416467758,-0.5952582841645039,0.5272937812132245,"-0.60, 0.53",0.9055405285492145
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,7602818,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,7602818,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,6272657,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),7602818,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,985045,202,-0.25632973682805166,0.07460320746013133,-3.4359077250805434,0.7738867477551972,0.6686133510156079,0.8957354761782728,-0.40254933658107894,-0.1101101370750244,"-0.40, -0.11",5.905720813529495e-4
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),7602818,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,263096,72,-0.007531296268149994,0.12126955599882557,-0.06210376715012407,0.9924969928810523,0.782536072610973,1.2587921699139812,-0.2452152584470113,0.23015266591071132,"-0.25, 0.23",0.9504801970395811
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),7602818,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,82020,25,-0.021049651279994506,0.20611990415988193,-0.1021233313967914,0.9791703463014634,0.6537454392419976,1.4665870069974092,-0.4250372399302107,0.38293793737022164,"-0.43, 0.38",0.9186587820530695
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,7602818,chronic_cardiac_disease,integer,NA,NA,NA,NA,7602818,2177,0.08594577715983671,0.10832794846459497,0.7933850717012936,1.0897472375128299,0.8812859773300904,1.3475183677205396,-0.12637310034988042,0.2982646546695539,"-0.13, 0.30",0.42755350560850097
heart_failure,Heart failure,continuous,NA,label,Heart failure,7602818,heart_failure,integer,NA,NA,NA,NA,7602818,2177,0.31332175946140123,0.07991939040483476,3.920472339369179,1.3679616148156477,1.1696243543526623,1.5999316127824057,0.15668263260152918,0.4699608863212733,"0.16, 0.47",8.837557990999309e-5
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,7602818,other_heart_disease,integer,NA,NA,NA,NA,7602818,2177,-0.15996135082686583,0.09315962944901361,-1.717067272303964,0.8521767242555031,0.7099570034085488,1.0228861267320166,-0.34255086936002943,0.022628167706297803,"-0.34, 0.02",0.08596688113992128
