term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,63933318.34308871,9239.944210478649,-0.04597265405129457,0.22955055849874345,-0.20027245567144294,0.8412675033304083,-0.49588348133988647,0.4039381732372973,0.9550680790763181,0.6090326006013496,1.4977113454515902
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,63933318.34308871,9239.944210478649,7.280257304701907e-4,0.0013045984672933138,0.5580458269130468,0.5768130914527634,-0.0018289402797108593,0.0032849917406512406,1.0007282908055255,0.9981727312123875,1.0032903932390256
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,37444604.547359236,5269.968180651783,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,26488713.795724776,3969.976029826865,0.14439480185544648,0.07033913712045363,2.0528372648099844,0.040088363065219894,0.006532626395732988,0.28225697731516,1.1553401489306605,1.006554010539059,1.326119458821951
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,12214851.502377242,2219.986596024091,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,12369134.600627778,1809.989071533155,-0.1418795100708432,0.10299950407068605,-1.377477603906469,0.1683646343889704,-0.3437548284748745,0.0599958083331881,0.8677258024078819,0.7091027585442793,1.061832095689676
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,12978765.931983711,1709.9896753158537,-0.15597946775669258,0.10622338911673421,-1.4684098206024938,0.14199293558578394,-0.36417348474127553,0.05221454922789037,0.8555767571008206,0.6947706521802259,1.0536017677114984
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,13640706.918338208,1769.9893130462347,-0.1199982657371594,0.10516208303949537,-1.1410792014465143,0.253836965539304,-0.3261121610337807,0.08611562955946193,0.8869219748716473,0.7217242335557252,1.0899323494165118
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,12729859.389756663,1729.989554559314,-0.026515339727354127,0.10747713083815118,-0.24670680656039592,0.8051351384927297,-0.23716664533182957,0.18413596587712133,0.9738331053866344,0.7888598172574058,1.2021792673431708
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,60813190.065000996,8759.947108635602,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,389826.6704252138,39.999758486920555,-0.3462631237991952,0.4988875558794857,-0.6940704768407585,0.4876380122106757,-1.3240647656582007,0.6315385180598102,0.7073263482227752,0.2660516634247086,1.8805015403775223
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2359095.8300049854,389.9976452474754,-0.00490451524054055,0.1741260712296172,-0.028166461265143036,0.9775293866384983,-0.34618534362004627,0.3363763131389652,0.9951074922559947,0.7073813663324883,1.3998657135655674
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,154259.07566906666,19.999879243460278,-0.23231377134625505,0.7267840096811973,-0.31964623361507244,0.749236522245861,-1.6567842548610114,1.1921567121685013,0.7926973585637311,0.19075140277237163,3.2941781456976487
