variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,9857097,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,9857097,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,93145807.96520251,1631814.4400557631,-1.115665771507879,0.07305593143710049,-15.271392063058455,0.327697034908276,0.28397963078486466,0.37814453941954773,-1.2588527659816235,-0.9724787770341345,"-1.3, -1.0",1.1861367208125351e-52
"age, degree = 2",Age,continuous,NA,level,Age²,9857097,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,93145807.96520251,1631814.4400557631,0.008560361005400476,4.9606495748881e-4,17.256532387885063,1.0085971056700318,1.0076169540790907,1.0095782106958444,0.007588091554730015,0.009532630456070936,"0.01, 0.01",9.993488501929596e-67
sex,Sex,dichotomous,NA,label,Sex,9857097,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,9857097,sexFemale,factor,2,FALSE,contr.treatment,treatment,49320551.0013466,865947.9854553908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,9857097,sexMale,factor,2,FALSE,contr.treatment,treatment,43825256.96384673,765866.4546003721,4.11847227202951e-4,0.00578515192872448,0.07119039089674449,1.0004119320479161,0.9891326388980435,1.0118198454140852,-0.010926842198189457,0.011750536652595359,"-0.01, 0.01",0.9432462289672084
imd,Deprivation,categorical,NA,label,Deprivation,9857097,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,9857097,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,16934963.900557347,280145.7027416356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,9857097,imd2,factor,5,FALSE,contr.treatment,treatment,17901481.39223948,309449.5663568773,0.08855278418668441,0.010248958282828423,8.640174127262263,1.0925919226644483,1.0708633529818392,1.114761380289611,0.06846519507328723,0.1086403733000816,"0.07, 0.11",5.612741110605362e-18
imd,Deprivation,categorical,FALSE,level,3,9857097,imd3,factor,5,FALSE,contr.treatment,treatment,19197480.41775061,337535.43684944237,0.12740557556392124,0.009843420659051796,12.943221668248205,1.1358776085746307,1.1141734455688115,1.158004569928101,0.1081128255875022,0.14669832554034026,"0.11, 0.15",2.566373339044235e-38
imd,Deprivation,categorical,FALSE,level,4,9857097,imd4,factor,5,FALSE,contr.treatment,treatment,20499676.27523199,367537.2966542751,0.17712303962977652,0.009644749696166154,18.364710874786518,1.1937779660903391,1.17142350193069,1.2165590241052775,0.15821967758538724,0.1960264016741658,"0.16, 0.20",2.51787059961695e-75
imd,Deprivation,categorical,FALSE,level,5 least deprived,9857097,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,18612205.979414187,337146.4374535316,0.23081046514787368,0.009810979376932332,23.525731354665513,1.2596204748424045,1.2356304169588541,1.2840763053949966,0.2115812989160211,0.2500396313797263,"0.21, 0.25",2.2248257717739902e-122
