variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,5377253,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,5377253,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,5377253,40181,-1.7498466652920277,0.12460854256655612,-14.04275043468546,0.17380059107026757,0.1361395357734424,0.22188003862921193,-1.994074920888504,-1.5056184096955514,"-2.0, -1.5",8.533532302632009e-45
"age, degree = 2",Age,continuous,NA,level,Age²,5377253,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,5377253,40181,0.013060787276848531,8.396692848412608e-4,15.554680292155343,1.0131464519018718,1.011480466195671,1.014815181613979,0.011415065719635156,0.014706508834061906,"0.01, 0.01",1.4789188871887576e-54
sex,Sex,dichotomous,NA,label,Sex,5377253,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,5377253,sexFemale,factor,2,FALSE,contr.treatment,treatment,2822916,21169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,5377253,sexMale,factor,2,FALSE,contr.treatment,treatment,2554337,19012,0.008796540950974681,0.0108158128156055,0.8133037341662079,1.0088353442120306,0.9876745260016511,1.03044953062777,-0.012402062631138853,0.029995144533088214,"-0.01, 0.03",0.4160439366312925
imd,Deprivation,categorical,NA,label,Deprivation,5377253,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,5377253,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,738555,4946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,5377253,imd2,factor,5,FALSE,contr.treatment,treatment,931096,6856,0.07766760017379971,0.020746474046953036,3.743653017762143,1.080763353406052,1.0376984772868627,1.1256154380407726,0.03700525823557683,0.11832994211202261,"0.04, 0.12",1.8136406710243287e-4
imd,Deprivation,categorical,FALSE,level,3,5377253,imd3,factor,5,FALSE,contr.treatment,treatment,1231170,9087,0.06477970977228344,0.019801908241120252,3.2713872311438736,1.0669239655712315,1.0263088068463626,1.1091464291416226,0.025968682794520866,0.10359073675004601,"0.03, 0.10",0.001070212607203445
imd,Deprivation,categorical,FALSE,level,4,5377253,imd4,factor,5,FALSE,contr.treatment,treatment,1244676,9603,0.15328114900067086,0.019688313188600277,7.785387581574136,1.1656526549567578,1.1215288108712769,1.2115124451882568,0.11469276423466937,0.19186953376667235,"0.11, 0.19",6.949981766216841e-15
imd,Deprivation,categorical,FALSE,level,5 least deprived,5377253,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1231756,9689,0.18590086286318322,0.01966753261951103,9.452170054049466,1.2043028633216564,1.1587631743280304,1.251632273735139,0.1473532072641749,0.22444851846219155,"0.15, 0.22",3.318776824402078e-21
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,5377253,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,5377253,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,5115472,38601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
