term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,63321632.30328737,2537.996474067334,4.3210168959341395,2.1170069582636493,2.0410971627028567,0.04124117035832586,0.17175950271669826,8.47027428915158,75.26512619103595,1.1873922342658423,4770.823875275808
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,63321632.30328737,2537.996474067334,-0.02880664667616355,0.01423643846718413,-2.0234447500731765,0.04302731440707876,-0.05670955333996505,-9.03740012362049e-4,0.9716043092284582,0.9448684634055468,0.9990966682376498
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,33632346.347276084,1160.9983792083713,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,29689285.956011277,1376.9980948589628,0.2627154936625771,0.18723760425038893,1.4031128774284742,0.16058318172824015,-0.10426346721974883,0.629694454544903,1.3004566781482665,0.9009878853742452,1.877036971521489
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,12288589.609787354,675.9990616469518,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,12660718.069267565,715.99900477707,0.28806620849810505,0.2509697787125707,1.147812338106334,0.25104604278108356,-0.20382551898652057,0.7799579359827307,1.3338456131146976,0.8156046663018086,2.181380505941054
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,12364246.4897066,430.99940286624206,-0.12758774623579008,0.29188623025750277,-0.4371146460839617,0.6620282061251872,-0.6996742451236607,0.4444987526520806,0.8802161767893582,0.4967470952263817,1.559708200263527
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,13831800.394051466,528.9992606915378,0.13053469244603658,0.28145750897339283,0.4637811686821135,0.6428045364581987,-0.4211118883201723,0.6821812732122454,1.1394374690807827,0.6563166631318661,1.9781879980767203
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,12176277.740474341,185.9997440855323,-0.6300314511283932,0.39786082240146997,-1.5835473503662707,0.11329676324612369,-1.409824333894761,0.1497614316379745,0.5325750506571927,0.2441861746202871,1.1615570988962398
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,60019202.958968654,2409.996644676979,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,328291.53830186534,21.999971565059145,0.015469382882725365,0.8416522912456535,0.018379778732415173,0.9853358839525697,-1.6341387954643716,1.665077561229822,1.0155896531547814,0.1951203374818147,5.286083228977493
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2547508.4075011383,105.99985782529572,-0.3373303774066527,0.4566857189868087,-0.7386488418228739,0.46012025790808603,-1.2324179388745775,0.5577571840612721,0.7136730195086166,0.29158668584010805,1.7467504639558122
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,150516.78784690626,0,-18.219179602014712,0.19666995197463188,-92.63834876191342,0,-18.604645624726214,-17.83371357930321,1.2232376339231252e-8,8.319650212813544e-9,1.7985255038021873e-8
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,276112.61066878977,0,-17.802733608913734,0.1877724258995683,-94.81015928523861,0,-18.170760800966605,-17.434706416860863,1.855115827922529e-8,1.2839226255613046e-8,2.680422220540087e-8
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,46822508.64936896,1753.9975545950865,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),11039747.371331934,430.99940286624206,-0.1354036491221605,0.2389653024435499,-0.5666247264250697,0.5709691719930783,-0.6037670354662396,0.33295973722191863,0.8733633081960964,0.5467481322827844,1.3950911270945499
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),3755327.689661062,205.99971565059144,-0.035718567374025456,0.4617261649237729,-0.07735876822125143,0.9383381406409647,-0.9406852213444213,0.8692480865963704,0.9649118129394635,0.3903602605124757,2.385116777839547
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1704048.5929253858,146.999800955414,0.2719557360945954,0.4899604205780985,0.555056540635911,0.5788559875076704,-0.6883490420885752,1.2322605142777658,1.3125289023700994,0.5024048339852171,3.4289720222069917
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,63321632.30328737,2537.996474067334,0.23428248208801392,0.33325107492632705,0.7030209344105118,0.48204270335189714,-0.418877622576846,0.8874425867528739,1.2640014995641617,0.6577846883375982,2.4289099749923855
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,63321632.30328737,2537.996474067334,-0.5055999003119426,0.32936325356207447,-1.5350829057093132,0.12476346469374543,-1.151140015124542,0.13994021450065686,0.6031436408172799,0.3162760043508412,1.1502050312194556
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,63321632.30328737,2537.996474067334,-1.865193764395965,0.8022732339534235,-2.324885943414448,0.020078059801971637,-3.4376204087051514,-0.2927671200867785,0.15486619942193494,0.03214107702840477,0.7461958944997082
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,63321632.30328737,2537.996474067334,0.19049850129045331,0.3445500695277906,0.5528906192111163,0.5803383113491596,-0.48480722585478764,0.8658042284356943,1.2098525604185346,0.6158158987060661,2.376916901669569
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,63321632.30328737,2537.996474067334,0.45647725836805403,0.5652419720997046,0.8075784900975732,0.4193332734221626,-0.6513766494977609,1.564331166233869,1.578503519036283,0.5213275971588465,4.779477190904832
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,63321632.30328737,2537.996474067334,0.41847388062577645,0.369029641268944,1.133984465819097,0.25680106414823756,-0.30481092548908967,1.1417586867406426,1.5196406320554492,0.7372627588097265,3.1322722096015614
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,63321632.30328737,2537.996474067334,0.05433962031858567,0.316127459993383,0.17189149060231299,0.8635228365312291,-0.5652588157925716,0.6739380564297429,1.0558431270496496,0.5682130652100259,1.9619483908310387
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,63321632.30328737,2537.996474067334,1.2468338637536198,0.4633284187578801,2.6910368828577584,0.007123031940258152,0.3387268499742826,2.1549408775329573,3.4793095319930445,1.4031600196669605,8.627380091894949
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,63321632.30328737,2537.996474067334,-0.04019860925583197,0.5734148503260974,-0.07010388592651773,0.9441109737923259,-1.1640710640954084,1.0836738455837445,0.960598636425023,0.31221255281699756,2.9555177457662327
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",63321632.30328737,2537.996474067334,0.44596675672025254,0.347043554748646,1.2850454953507315,0.19877638628870653,-0.23422611165384788,1.126159625094353,1.5619995396829762,0.791182899994847,3.083790817503413
