stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.5192591259334849,-1.6842515475310076,-1.3542667043359622,0.084181353789642,-18.047454187181536,8.261180460021671e-73,0.21887398495698568,0.18558328025312296,0.25813651545338845,0,3,1.5,0.7811260150430144,0.7418634845466116,0.814416719746877,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.2638536078598017,-1.3869474430479178,-1.1407597726716856,0.0628041311774424,-20.12373364881043,4.573070431184088e-90,0.2825630385837145,0.24983678282088945,0.31957612434875604,3,7,5,0.7174369614162854,0.680423875651244,0.7501632171791106,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.2565088767947508,-1.348980555317493,-1.1640371982720086,0.04718029476671359,-26.632069235846245,2.8875436490382484e-156,0.284646028246567,0.25950467650687054,0.31222312633121385,7,14,10.5,0.715353971753433,0.6877768736687861,0.7404953234931295,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.2188211785674923,-1.308184519728071,-1.1294578374069135,0.04559437921587612,-26.731829658141162,2.0086448565312194e-157,0.29557839578180206,0.27031035430245537,0.3232084404550316,14,21,17.5,0.7044216042181979,0.6767915595449684,0.7296896456975446,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.1508497229684775,-1.2425896488110386,-1.0591097971259165,0.04680694470214446,-24.58715753168464,1.733247159392707e-133,0.3163678301215613,0.28863578395199113,0.346764363605286,21,28,24.5,0.6836321698784387,0.653235636394714,0.7113642160480089,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.282854698194699,-1.3790288408734441,-1.186680555515954,0.04906934180288738,-26.143711145504145,1.1619387410101244e-150,0.27724471970120057,0.2518229945441834,0.30523278758291095,28,35,31.5,0.7227552802987994,0.694767212417089,0.7481770054558166,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.302826957044701,-1.3715524279589886,-1.2341014861304136,0.035064660093953384,-37.154986061574945,3.64221154848648e-302,0.27176244533061045,0.25371278284884985,0.2910961988701699,35,42,38.5,0.7282375546693896,0.7089038011298301,0.7462872171511501,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.4849271864740285,-1.6500087385657063,-1.3198456343823508,0.08422682936718227,-17.630097174863003,1.4471810216527278e-69,0.2265188337109849,0.19204823038734142,0.2671765416546474,0,3,1.5,0.7734811662890151,0.7328234583453526,0.8079517696126586,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.2211166844828127,-1.3440554114536525,-1.098177957511973,0.06272499287770836,-19.467785143691607,2.0598740205369437e-84,0.29490067198293546,0.2607859269534493,0.3334781418305235,3,7,5,0.7050993280170645,0.6665218581694765,0.7392140730465506,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.201435919255463,-1.2938611899688548,-1.109010648542071,0.04715661687787664,-25.47756812934374,3.494900753500868e-143,0.3007620317058815,0.2742099596417611,0.32988517205584866,7,14,10.5,0.6992379682941186,0.6701148279441513,0.7257900403582389,0,NA,NA,NA,NA,NA
