strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4377331,57833,0.6910336720179469,0.11763167651342761,5.874554307989189,4.239824721395333e-9,0.46047982261056264,0.9215875214253311,1.9957774466890656,1.5848342418889239,2.513277105853882
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4377331,57833,-0.0034996373955467758,7.952013995802845e-4,-4.400944713369369,1.0778058661894967e-5,-0.0050582034991799776,-0.001941071291913574,0.9965064791980364,0.9949545676700086,0.9980608113686434
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2307127,30619,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2070204,27214,-0.010118171668454023,0.008951959620168402,-1.1302744982962383,0.2583605767684097,-0.02766369011504095,0.007427346778132903,0.9899328448209859,0.972715445617858,1.0074549979340626
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,872595,10136,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,856791,10790,0.06442045339154719,0.015151240813709846,4.25182690867505,2.120337159409241e-5,0.03472456707558255,0.09411633970751182,1.0665407351719445,1.0353345043138,1.0986875594714496
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,886811,11369,0.05654262359342976,0.014914523153018382,3.7911117246807007,1.4997446626304842e-4,0.027310695366924966,0.08577455181993454,1.0581717169200529,1.0276870507718063,1.089560661145436
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,926328,12844,0.131570742017931,0.014532247962342704,9.053708852124544,1.3819295396791163e-19,0.10308805939733373,0.16005342463852829,1.1406185945294305,1.108589026459441,1.1735735670606444
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,834806,12694,0.2504886048081667,0.014724659129796544,17.01150448374609,6.748236882196544e-65,0.22162880322913658,0.2793484063871968,1.284652950975794,1.2481079982084644,1.322267950225226
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4145408,55869,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,31089,196,-0.7455515971303387,0.08087349790781924,-9.218738108497904,3.0061704723041036e-20,-0.9040607403334397,-0.5870424539272376,0.4744725100703003,0.4049220334802018,0.5559691599825437
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,161776,1417,-0.39486111971117577,0.03168775295958207,-12.461000949320187,1.2183179084941013e-35,-0.4569679742629591,-0.33275426515939244,0.6737736066244753,0.6332006184545436,0.7169463512081882
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12495,108,-0.4048197760106708,0.10321065343150172,-3.922267348877307,8.77195799504847e-5,-0.6071089395572595,-0.20253061246408213,0.6670970269127005,0.5449240021943594,0.8166614821951599
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26563,243,-0.37923519945475415,0.0713514378842609,-5.315032334315549,1.0663838928759214e-7,-0.5190814479530523,-0.23938895095645601,0.6843846268440557,0.5950668969230447,0.7871086761545224
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),768126,10618,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),138171,1611,-0.14463239590904567,0.03837020834940547,-3.7693930299256944,1.636450246596565e-4,-0.21983662235317847,-0.06942816946491288,0.8653403372980462,0.8026499223063214,0.9329271436337606
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3188230,41892,-0.05905333177802502,0.011556946666866737,-5.109769343085086,3.2255235510055626e-7,-0.08170453101633404,-0.036402132539716,0.9426564942695809,0.9215442062040312,0.9642524582178088
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),282804,3712,-0.05351536391930399,0.03299675456805981,-1.6218371964103941,0.10483821172978992,-0.11818781447940871,0.011157086640800729,0.9478913775652938,0.8885291583012178,1.011219559052482
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4377331,57833,-0.006020708610658254,0.024468125084456564,-0.24606334117863912,0.8056332002388953,-0.05397735254541417,0.041935935324097666,0.9939973795360695,0.9474535636703777,1.0428276681941029
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4377331,57833,0.04401417392548188,0.026884786484012234,1.6371405423530554,0.10160110707671033,-0.008679039315231313,0.09670738716619508,1.044997166495441,0.9913585148233393,1.1015380023019208
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4377331,57833,0.12271835740006899,0.10903494036273667,1.1254957079979173,0.26037903494721537,-0.09098619876736748,0.3364229135675055,1.1305659605670622,0.913030311756045,1.3999309494277161
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4377331,57833,-0.0011937664080783254,0.028660302143826186,-0.04165226179708921,0.9667759104731546,-0.05736692639601374,0.05497939357985709,0.9988069458475897,0.9442475364488799,1.0565188433800052
