stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-8.241029880024502,-8.423223506132334,-8.05883625391667,0.09295763980611522,-88.65360498839134,0,2.6361262023418664e-4,2.1970528877902679e-4,3.162946778974727e-4
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-2.0735934234838744,-2.340305361773495,-1.806881485194254,0.13608002003782224,-15.23804466598063,1.9769877855667424e-52,0.12573315647783997,0.09629822794266372,0.16416529125846027
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-1.9096839331414432,-2.110427788082872,-1.7089400782000146,0.10242221618604759,-18.645211988701227,1.3810585418291791e-77,0.14812719729533327,0.12118611336800232,0.18105759784490305
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-1.9240620219435276,-2.06767895198597,-1.7804450919010852,0.07327529034986077,-26.257992465903392,5.792958063715692e-152,0.14601264930615035,0.12647900512424215,0.16856310449673612
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-1.7525747717976907,-1.8789161059058497,-1.6262334376895318,0.06446104882779655,-27.188120635138578,8.975499195521918e-163,0.1733270907204445,0.15275558693717556,0.1966689466485361
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-1.5035705044078607,-1.6237060605281515,-1.3834349482875699,0.061294777387699374,-24.530156866343347,7.043954904095478e-133,0.22233489352445768,0.1971666319069068,0.2507158762131306
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.709055564166891,-1.8401545251093976,-1.5779566032243844,0.0668884540617065,-25.55083067983958,5.375179990771867e-144,0.1810366894404925,0.15879288672280162,0.20639641737092468
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.3364695063002763,-1.4208137381098438,-1.2521252744907088,0.04303356208321377,-31.056446215536432,9.336972615635978e-212,0.26277174685839566,0.24151740499595148,0.28589654210705945
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.25015605392705265,0.016618940720119352,0.4836931671339859,0.11915377784951373,2.0994387122411626,0.03577824514170975,1.2842258095320895,1.016757803499693,1.622053869851463
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",1.8177570440850495,1.5461813460465597,2.0893327421235393,0.1385615757129439,13.11876712380113,2.570832084933595e-39,6.158030756717326,4.693513016274669,8.079522240416724
