stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-2.0735934234838744,-2.340305361773495,-1.806881485194254,0.13608002003782224,-15.23804466598063,1.9769877855667424e-52,0.12573315647783997,0.09629822794266372,0.16416529125846027,0,3,1.5,0.87426684352216,0.8358347087415398,0.9037017720573363,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.9096839331414432,-2.110427788082872,-1.7089400782000146,0.10242221618604759,-18.645211988701227,1.3810585418291791e-77,0.14812719729533327,0.12118611336800232,0.18105759784490305,3,7,5,0.8518728027046667,0.818942402155097,0.8788138866319977,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.9240620219435276,-2.06767895198597,-1.7804450919010852,0.07327529034986077,-26.257992465903392,5.792958063715692e-152,0.14601264930615035,0.12647900512424215,0.16856310449673612,7,14,10.5,0.8539873506938497,0.8314368955032638,0.8735209948757579,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.7525747717976907,-1.8789161059058497,-1.6262334376895318,0.06446104882779655,-27.188120635138578,8.975499195521918e-163,0.1733270907204445,0.15275558693717556,0.1966689466485361,14,21,17.5,0.8266729092795555,0.8033310533514639,0.8472444130628245,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.5035705044078607,-1.6237060605281515,-1.3834349482875699,0.061294777387699374,-24.530156866343347,7.043954904095478e-133,0.22233489352445768,0.1971666319069068,0.2507158762131306,21,28,24.5,0.7776651064755423,0.7492841237868695,0.8028333680930932,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.709055564166891,-1.8401545251093976,-1.5779566032243844,0.0668884540617065,-25.55083067983958,5.375179990771867e-144,0.1810366894404925,0.15879288672280162,0.20639641737092468,28,35,31.5,0.8189633105595076,0.7936035826290753,0.8412071132771983,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.3364695063002763,-1.4208137381098438,-1.2521252744907088,0.04303356208321377,-31.056446215536432,9.336972615635978e-212,0.26277174685839566,0.24151740499595148,0.28589654210705945,35,42,38.5,0.7372282531416043,0.7141034578929406,0.7584825950040486,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.9585222912384288,-2.2254438019019744,-1.6916007805748834,0.13618694668319842,-14.381130783366439,6.797477818767781e-47,0.1410667225104186,0.10801946874980978,0.18422438501269225,0,3,1.5,0.8589332774895814,0.8157756149873078,0.8919805312501903,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.7842387056912938,-1.9853848367159694,-1.5830925746666182,0.10262746285711917,-17.385587210465886,1.060950827204374e-67,0.16792485258507409,0.13732775518426102,0.20533908879441648,3,7,5,0.8320751474149259,0.7946609112055836,0.862672244815739,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.788053437730784,-1.9323230279165382,-1.6437838475450297,0.07360828633777688,-24.29146943491779,2.412622351094583e-130,0.16728548455389766,0.14481140650655044,0.19324743828909965,7,14,10.5,0.8327145154461023,0.8067525617109004,0.8551885934934496,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.6146678795266143,-1.741598963204541,-1.4877367958486876,0.06476194699450752,-24.93235541024662,3.3182070347773973e-137,0.19895673707487205,0.17523997421026377,0.2258832974945813,14,21,17.5,0.801043262925128,0.7741167025054188,0.8247600257897363,0,NA,NA,NA,NA,NA
