strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4339142,57681,0.7022000591597412,0.11791335365933808,5.955220824169399,2.5972090077069386e-9,0.47109413269110434,0.933305985628378,2.0181879596796435,1.6017457572167157,2.5429020943208256
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4339142,57681,-0.003567177418761891,7.970969035355912e-4,-4.475211737668747,7.63356253747998e-6,-0.005129458641880047,-0.0020048961956437347,0.9964391774001055,0.9948836745660883,0.9979971122662572
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2287189,30544,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2051953,27137,-0.010799349850752855,0.008970583193797963,-1.2038626271499557,0.22864267882025022,-0.02838136983091715,0.006782670129411439,0.9892587537792731,0.9720175979187409,1.0068057245304447
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862150,10096,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849061,10772,0.06552556272765173,0.015186133403231963,4.3148285997347005,1.597267826179439e-5,0.0357612881928964,0.09528983726240706,1.0677200308010042,1.0364084140341627,1.0999776234314893
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879295,11339,0.0570789676805268,0.014951137884677857,3.8177005737484473,1.347012669341495e-4,0.02777527589866584,0.08638265946238777,1.0587394132902432,1.0281646050909474,1.0902234328082274
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919130,12818,0.1319570343421673,0.014565275651837706,9.059700447585984,1.3080929222146931e-19,0.10340961863966724,0.16050445004466735,1.1410592918508946,1.108945560827237,1.174102997939776
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829506,12656,0.25015101264963285,0.014762739593899107,16.944755481090446,2.1040710783076003e-64,0.22121657473244716,0.27908545056681855,1.284219335409833,1.2475935985570388,1.321920297882221
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4111095,55732,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30582,194,-0.7528105191901037,0.08131367150798166,-9.258105128314229,2.0809220777896713e-20,-0.9121823867964685,-0.5934386515837389,0.47104082134919634,0.4016467183585287,0.5524244198586119
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158586,1404,-0.3950686079357702,0.031836736233977994,-12.4092056746109,2.329523589536875e-35,-0.4574674643396684,-0.332669751531872,0.6736338210374914,0.6328844200046274,0.7170069455055522
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12447,108,-0.40482897231626364,0.1032872980540932,-3.9194458558132506,8.875279634105968e-5,-0.6072683565627403,-0.202389588069787,0.6670908921127896,0.5448371389656369,0.8167766595072451
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26432,243,-0.3766553843309821,0.07145202596943478,-5.271444430310555,1.3535427064774638e-7,-0.5166987818534949,-0.23661198680846932,0.6861524920570775,0.5964864331141214,0.7892974864460365
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),760531,10573,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),135765,1607,-0.1410896882520368,0.03847331370052474,-3.6672091556832154,2.452122147555046e-4,-0.2164959974709767,-0.0656833790330969,0.8684114219023411,0.8053357582959668,0.9364273098789864
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3163021,41798,-0.05726456020699496,0.011588857817380888,-4.941346343995176,7.758494750927556e-7,-0.07997830415101695,-0.03455081626297297,0.9443442004181533,0.9231363743967423,0.9660392479347072
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),279825,3703,-0.05124029447682886,0.033082090888265636,-1.5488831903005267,0.12140980252274629,-0.11608000115111018,0.013599412197452462,0.9500503512494797,0.8904039871041004,1.0136923048208835
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4339142,57681,-0.00579495620297858,0.024542949726585904,-0.23611490336474314,0.8133435096354212,-0.05389825374146411,0.04230834133550695,0.9942218021687488,0.9475285090780692,1.0432160958085024
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4339142,57681,0.04461339377916896,0.026955824200224632,1.65505582199179,0.09791317511372334,-0.008219050826864513,0.09744583838520243,1.0456235371927882,0.9918146332245669,1.1023517347964018
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4339142,57681,0.1228896887158199,0.10956512731346578,1.1216131604012338,0.26202695359176625,-0.09185401478011876,0.3376333922117586,1.1307596785151308,0.9122383131356231,1.4016265619897825
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4339142,57681,-0.001305374004888431,0.028734776378562164,-0.045428368318965476,0.9637658696747148,-0.05762450081068254,0.05501375280090568,0.9986954776251523,0.9440043537625402,1.0565551451681339
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,4339142,57681,-0.018009475609958574,0.05224381550034087,-0.3447197613244972,0.7303050603670191,-0.12040547240558208,0.08438652118566495,0.9821517258275342,0.8865608878526194,1.088049366674025
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,4339142,57681,-0.027395146489498264,0.028402358315217792,-0.9645377396291818,0.33477639689613464,-0.08306274586332685,0.02827245288433032,0.9729766972274029,0.9202934008045218,1.0286759119645463
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,4339142,57681,-0.02863614459590037,0.027587465154718337,-1.038012895904018,0.29926405130384526,-0.08270658272390201,0.025434293532101266,0.9717699839079117,0.9206212337688877,1.025760504956427
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,4339142,57681,-0.13450178373784416,0.06301513547586578,-2.134436159220147,0.03280709431251584,-0.2580091797514533,-0.010994387724234986,0.8741513196183911,0.7725881399072756,0.9890658296699779
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,4339142,57681,0.04487173642029436,0.041557913652341905,1.0797398732687753,0.28025803270274463,-0.036580277610921176,0.1263237504515099,1.045893701234953,0.9640806966946684,1.1346494520980888
