stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-7.96579262620637,-8.141447433845835,-7.7901378185669055,0.08962144663116631,-88.88266063132511,0,3.471364504995556e-4,2.9121537803620493e-4,4.1379585129755345e-4
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-1.720262574474911,-1.8952144554746102,-1.5453106934752117,0.08926280400032724,-19.271885907467173,9.250302174433112e-83,0.17901913588408036,0.15028610191292485,0.2132456069108188
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-1.3844985347985577,-1.5125836610199364,-1.256413408577179,0.06535075503004024,-21.18565476653078,1.2951271688588586e-99,0.2504493599457772,0.22033995814648308,0.2846732041927215
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-1.2680365616832772,-1.3633072688640229,-1.1727658545025315,0.048608396854344725,-26.086780139714428,5.150175464536895e-150,0.2813835590151725,0.2558133328924472,0.3095096975157807
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-1.5003003126731134,-1.6077932416218645,-1.3928073837243622,0.05484433887389855,-27.355609411623966,9.261003116725229e-165,0.22306316139437443,0.20032920480500754,0.24837703528891053
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-1.7305217743505938,-1.8708726080079465,-1.5901709406932412,0.07160888402257497,-24.166300005527813,5.032885781294377e-129,0.17719193164050356,0.15398923093487896,0.20389075552803088
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.9227343151357241,-2.0898450178830648,-1.7556236123883835,0.08526212933782899,-22.55085968492987,1.3170215360225778e-112,0.14620664004757625,0.1237063065971271,0.17279944880755144
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.9696134678982895,-2.107307956200909,-1.8319189795956698,0.07025358087635096,-28.035773313318874,5.955931111938166e-173,0.13951077118604394,0.12156478405543618,0.16010603258299738
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",1.0299882115979706,0.8398909472140906,1.2200854759818507,0.09699018241321933,10.619509995452775,2.4182716813067578e-26,2.801032814803535,2.3161143842822933,3.387477269192571
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",1.4072268767103404,1.1203030035129267,1.6941507499077542,0.14639242121826362,9.612703068912543,7.066895778252374e-22,4.084612549582795,3.0657830055912814,5.442022364199093
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",0.0929480677099553,-0.3166810347828807,0.5025771702027912,0.20899828043981328,0.4447312557517535,0.6565139788975404,1.0974047430468141,0.7285631043568367,1.6529757859818852
