stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-7.1266505691430435,-7.273079349016288,-6.980221789269799,0.07470993397238737,-95.39093652227076,0,8.034058382454985e-4,6.939717189944315e-4,9.30096894816158e-4
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-0.5800150894146558,-0.746732075802784,-0.4132981030265277,0.08506124995314734,-6.818793395748763,9.18083203533852e-12,0.5598899180905252,0.47391273585726584,0.6614650686953235
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-0.7322945046258991,-0.8945648924139697,-0.5700241168378284,0.0827925355098557,-8.844933907583082,9.158250033708168e-19,0.48080451527902524,0.4087854255908487,0.5655118001787038
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-0.6080412730580108,-0.7410337104313091,-0.47504883568471257,0.06785453121706607,-8.960953117675988,3.218839002432107e-19,0.5444161880546021,0.47662097271359344,0.6218546870240373
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-0.7644756518344542,-0.9235709019371919,-0.6053804017317165,0.08117253753521023,-9.417909985909304,4.6015592589748346e-21,0.4655779919482561,0.39709850647307193,0.5458667384871405
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-1.0081356796459302,-1.2093417053237387,-0.8069296539681217,0.10265802191514539,-9.820330265853267,9.204150207392534e-23,0.364898633778207,0.2983936457377679,0.4462260334129798
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.0941500580961216,-1.3352978159757023,-0.8530023002165409,0.12303683117737037,-8.892866043654772,5.95525893661162e-19,0.33482406704921547,0.26307981441640516,0.4261336283974007
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.2035672219886704,-1.398996245141707,-1.0081381988356337,0.09971051748631911,-12.070614538268815,1.5100241364226653e-33,0.30012169937907074,0.2468446111099348,0.36489771453048386
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.9364411472984788,0.6693871181507977,1.20349517644616,0.13625455939709574,6.872732563534597,6.298357937322808e-12,2.5508870139642896,1.9530399710074946,3.3317416205542068
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",-0.13509121288465117,-0.5473847521387493,0.27720232636944686,0.21035771193053393,-0.6421975769030143,0.520744906112466,0.8736362211738198,0.5784606518895266,1.3194333001799985
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",-0.7690903938347866,-1.325517497323418,-0.21266329034615516,0.2838965959975069,-2.7090511287480905,0.006747594053536095,0.463434419455486,0.26566544235438144,0.8084282970065462
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4",-1.5978498854111423,-2.197997100782037,-0.9977026700402476,0.30620318541808905,-5.218266698399764,1.8060528295244936e-7,0.20233108566115818,0.11102530831928835,0.36872555316030425
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5",-2.1257954523909404,-2.9748501764909085,-1.2767407282909722,0.4331991459012531,-4.907201393410668,9.238515659565302e-7,0.11933800280181521,0.051055082682808645,0.2789449779408838
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionNorth East and Yorkshire,-1.82213848539233,-2.0609786934608643,-1.5832982773237958,0.12185948821125046,-14.952783013773598,1.493738911846081e-50,0.16167963144996136,0.12732929254832712,0.2052968543422475
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionEast of England,-0.9460635466995913,-1.1446871985603742,-0.7474398948388082,0.1013404600428891,-9.33549686175887,1.0051867121757054e-20,0.3882664117728806,0.318323474259919,0.47357741009039234
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth East,0.334004186717066,0.03851567991079857,0.6294926935233334,0.1507622125391299,2.2154370189438297,0.026730082776689028,1.3965489905177577,1.0392670238444577,1.876658296826772
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth West,1.9392255644582486,1.6607728134844317,2.2176783154320656,0.14207034066453095,13.649756559937584,2.0255408357758762e-42,6.9533639527777,5.263376881728158,9.185979143472146
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionNorth West,-0.2510234114260766,-0.5651545461139148,0.06310772326176162,0.16027393215674604,-1.5662148426019686,0.1172983290738692,0.778004157158933,0.5682723156927048,1.065141573575959
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionLondon,0.32425508738912157,-0.002998133570533801,0.6515083083487769,0.1669689971555534,1.9420077554100397,0.05213616143633146,1.383000047999091,0.9970063563436778,1.9184322352566476
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionNorth East and Yorkshire",-0.5009285685819505,-0.9006807472495867,-0.10117638991431421,0.20395894099117665,-2.4560265225323996,0.01404827887720488,0.6059677158044973,0.40629298274720116,0.9037736022770366
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionNorth East and Yorkshire",-0.12083326649057424,-0.7249616678327994,0.4832951348516509,0.3082344400751815,-0.39201740876555446,0.6950453509037098,0.8861817034610134,0.484343134521546,1.621408368521282
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionNorth East and Yorkshire",-0.09419305874068504,-0.8268437083337851,0.6384575908524149,0.37380822064698893,-0.25198230947852157,0.8010547376870796,0.9101070411598126,0.43742775933707423,1.8935579845777437
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4:regionNorth East and Yorkshire",0.6114337871504921,-0.20837238306681205,1.4312399573677963,0.41827614011473213,1.4617945622783488,0.14379751467011476,1.8430720783063779,0.8119046408717615,4.183883814465259
