strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,3022564,49830,-0.022614929238587236,0.0332338074094946,-0.6804796380966676,0.4962008104005299,-0.08775199483033704,0.04252213635316256,0.9776388714452966,0.915988018319909,1.0434391540556458
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,3022564,49830,9.445824489800191e-5,1.8975042676852046e-4,0.49780254256414935,0.6186232236873899,-2.774457576194031e-4,4.663622474154069e-4,1.0000944627062185,0.9997225927268956,1.0004664710111955
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1871497,31951,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1151067,17879,-0.028558278504702914,0.009991080786729094,-2.858377298143377,0.004258137552160201,-0.048140437013322046,-0.008976119996083786,0.9718456547841611,0.9529999412138279,0.9910640451035848
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,664203,10040,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,576335,9209,0.07828124760741541,0.014666856351894188,5.337288763812402,9.4346718940789e-8,0.04953473739128028,0.10702775782355053,1.081426764593684,1.0507820930095646,1.112965147540745
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,637493,10756,0.1931520701865807,0.014637040781656353,13.196114779474112,9.237810399716188e-40,0.16446399741429027,0.22184014295887114,1.213067250856706,1.1787611303390246,1.2483718008904972
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,586609,10311,0.27108928033975244,0.014829184766903324,18.28079456834242,1.1769886690982587e-74,0.24202461227653194,0.30015394840297294,1.3113921466946095,1.2738255441769257,1.350066632180391
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,557924,9514,0.28688612107391565,0.015550404763584786,18.44878801777123,5.332768725741059e-76,0.25640788779226936,0.31736435435556193,1.3322724870765401,1.2922797255787064,1.373502922539665
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2809054,47640,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,40164,368,-0.7573723080875824,0.05327239855618921,-14.216974054373425,7.189509430626091e-46,-0.8617842906277768,-0.6529603255473879,0.4688969262763321,0.4224077113888683,0.5205026365368247
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,142106,1459,-0.7646115956756783,0.027205482111761572,-28.10505590507873,8.497054878491975e-174,-0.8179333607967796,-0.711289830554577,0.46551470378955645,0.44134280901906414,0.49101046854242
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,10984,141,-0.3806664213154987,0.08993513938281888,-4.232677281959279,2.3092575283420675e-5,-0.5569360554504135,-0.2043967871805839,0.6834058212160469,0.5729619006728186,0.8151388703568926
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,20256,222,-0.5035420136172502,0.07212959305379346,-6.9810738186435355,2.9293233454578315e-12,-0.6449134182222158,-0.36217060901228454,0.6043861200930101,0.5247079702888232,0.6961635859276429
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,2461468,40394,0,NA,NA,NA,NA,NA,NA,NA,NA
