strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341451,57686,0.7018915543889402,0.11789166682164515,5.95369947097967,2.6214799580922346e-9,0.47082813334112017,0.9329549754367603,2.017565435096549,1.6013197505477166,2.542009666404243
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341451,57686,-0.0035656937162795396,7.969500058389578e-4,-4.474174904517248,7.670693489922288e-6,-0.005127687025202882,-0.0020037004073561967,0.9964406558204832,0.9948854371201592,0.9979983056602285
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288356,30546,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2053095,27140,-0.010861964758083851,0.008969478443908068,-1.2109917902150855,0.2258985511653689,-0.028441819468252028,0.006717889952084326,0.9891968133732955,0.9719588415833811,1.0067405055895458
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862561,10097,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849620,10772,0.06527668761394798,0.015184444524013707,4.298918377337742,1.7163366166004173e-5,0.03551572322163467,0.09503765200626128,1.0674543349208525,1.0361539396780277,1.09970026026769
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879935,11341,0.05678667501810058,0.014949137316922689,3.798659000463997,1.4548108740029096e-4,0.02748690427698838,0.08608644575921277,1.058429996750612,1.027868154342472,1.0899005415126812
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919465,12819,0.13194896832391778,0.014563856929202916,9.06002915061178,1.304156980789485e-19,0.10340433326668597,0.1604936033811496,1.1410500880829417,1.1089396996518213,1.1740902629086885
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829870,12657,0.24993780545232114,0.014760306480964396,16.93310405001773,2.564901267262764e-64,0.2210081363488578,0.2788674745557845,1.2839455597911,1.247333579263921,1.3216321823710595
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4113233,55737,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30584,194,-0.7520975395011439,0.08130714647712182,-9.250079139264454,2.2432651724685425e-20,-0.9114566182820254,-0.5927384607202624,0.4713767836404023,0.40193832670792184,0.5528113578395691
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158742,1404,-0.39545448295040697,0.03183245779171427,-12.422995595814173,1.960795079327618e-35,-0.45784495376155837,-0.33306401213925557,0.6733739327223671,0.6326455579175887,0.7167243136306873
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12449,108,-0.40395135526480397,0.10326482739765248,-3.911800033415705,9.16107524451319e-5,-0.6063466978339478,-0.20155601269566012,0.6676765994303526,0.545339524348909,0.8174577882634108
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26443,243,-0.37601525490051546,0.07143533675331361,-5.263715018226936,1.4117322461393894e-7,-0.5160259421605006,-0.23600456764053038,0.6865918590719067,0.5968879079115968,0.7897770665068251
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),760833,10576,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),135995,1607,-0.14187853188968705,0.038469796572735936,-3.688049964637408,2.2597928264801585e-4,-0.21727794766483188,-0.06647911611454223,0.8677266512013256,0.8047062719891933,0.9356824563375324
