term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,56456151,7854,0.1631139971462384,0.2679204787526879,0.6088149659392245,0.5426470925327405,-0.36200049192975847,0.6882284862222353,1.1771708761604016,0.6962820253198382,1.9901867652603982
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,56456151,7854,-5.096323241805527e-4,0.0015292721116330784,-0.3332515647828867,0.7389443973635224,-0.0035069505855429024,0.0024876859371817973,0.9994904975163145,0.9964991915834696,1.0024907827953138
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,32731969,4310,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,23724182,3544,0.21549077839478342,0.07763389068425786,2.775730760051671,0.005507779818995171,0.06333114867391845,0.3676504081156484,1.2404705437407348,1.0653795798583765,1.4443370222029095
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,10583688,1882,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,10870944,1546,-0.12357469654534706,0.11503826628333323,-1.0742051365846303,0.28273075071482295,-0.34904555530460857,0.10189616221391445,0.8837556252863872,0.7053609966029712,1.1072684894497373
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,11466263,1358,-0.1887283074161841,0.11976164875263579,-1.5758659753089819,0.11505669376203215,-0.4234568257004865,0.046000210868118285,0.8280114407046529,0.6547794447000422,1.0470746317515711
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,12114981,1483,-0.12000249378792816,0.11710348622553063,-1.0247559458376354,0.3054783579078103,-0.34952110925405044,0.10951612167819413,0.8869182249284371,0.7050256391418571,1.1157380583600796
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,11420275,1585,0.06252761248060734,0.11895885808596533,0.5256238458124902,0.5991495852486166,-0.17062746500989603,0.2956826899711107,1.0645238526562781,0.843135612489782,1.344043610645018
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,53748713,7393,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,339801,30,-0.5576649187932706,0.5861521386402844,-0.9513996145896585,0.34140155591284155,-1.7065019999893565,0.5911721624028151,0.5725444419002437,0.1814995689902611,1.8061042225860655
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2043474,400,0.02387622160674261,0.17448186461918044,0.13684070639005508,0.8911567072257393,-0.3181019490022445,0.36585439221572974,1.0241635407271426,0.7275286138173637,1.4417452980317729
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,136027,20,0.08759891458317942,0.7077989690862602,0.12376242183040487,0.9015033860367965,-1.2996615731204693,1.4748594022868282,1.0915502293391668,0.272624040726971,4.370421258496567
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,188136,11,-0.7541686762837655,0.9203991032572365,-0.8193931019867451,0.41256216925258715,-2.558117770070911,1.04978041750338,0.4704015081584218,0.07745038276259042,2.857023696784077
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,45949958,6625,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),7776321,835,-0.24876299469251598,0.11868075478361874,-2.0960685255673166,0.03607611257968559,-0.4813729997264384,-0.016152989658593575,0.7797647598728251,0.6179343853546531,0.9839767702691511
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2111497,313,-0.0935318673090441,0.21386880214826198,-0.43733291798307383,0.6618699257705281,-0.51270701693636,0.32564328231827183,0.9107089951187736,0.5988722253242245,1.3849212548490137
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),618375,81,-0.21133123592641617,0.36581786461254967,-0.5776952313420898,0.5634698992457944,-0.9283210754683628,0.5056586036155306,0.809505885036228,0.39521669266787923,1.6580771765603757
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,56456151,7854,0.35332034106378757,0.11269916776648997,3.1350749793987744,0.0017181019188751525,0.1324340311538299,0.5742066509737452,1.4237871678839904,1.141603703325972,1.775721201258471
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,56456151,7854,-0.2918630670652364,0.11565273760166574,-2.5236157233949705,0.01161548227839362,-0.5185382674779625,-0.06518786665251033,0.7468708001820864,0.5953902134444871,0.9368914361852198
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,56456151,7854,0.07897366727576796,0.5930855269880738,0.13315729971835247,0.894068979937308,-1.0834526053728146,1.2413999399243505,1.0821758250575426,0.3384250580525741,3.460454503806401
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,56456151,7854,-0.062111702761521795,0.13738038753658824,-0.45211477326033683,0.6511863014894386,-0.33137231451539,0.20714890899234645,0.9397779051406066,0.7179378206030486,1.2301657408835451
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,56456151,7854,-0.0458061401629834,0.3958378152561174,-0.11571946488575285,0.9078748791425606,-0.8216340017839929,0.730021721458026,0.9552271244170285,0.4397125760445466,2.0751256819399804
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,56456151,7854,0.04464487147449355,0.13773823415172706,0.3241283856254067,0.7458408373832314,-0.22531710675703628,0.3146068497060234,1.0456564515299471,0.7982630440146381,1.3697206989907338
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,56456151,7854,0.13473114311179657,0.1390730059898602,0.9687799738909779,0.3326549804416165,-0.13784693985005253,0.40730922607364567,1.1442291091151962,0.8712320324464895,1.5027687290951037
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,56456151,7854,0.927998470227494,0.26629845753697967,3.484806028584026,4.924939217432374e-4,0.4060630843164451,1.4499338561385429,2.529441355430517,1.5008972325475438,4.26283254563833
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,56456151,7854,0.04063606989897522,0.2454232915598063,0.1655754416816334,0.868491075191952,-0.440384742525518,0.5216568823234684,1.0414730131891994,0.6437886805451843,1.6848168816557232
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",56456151,7854,0.18359932117934605,0.13718833821714727,1.33830122563871,0.18079826246361796,-0.08528488082516242,0.45248352318385454,1.2015342972889342,0.9182506551323057,1.5722119657552551
any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,56456151,7854,-0.16031571128136984,0.17066100211019988,-0.9393810495607553,0.3475351390743785,-0.4948051289828757,0.17417370642013602,0.8518748000223418,0.6096897065739155,1.1902623040678249
dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,56456151,7854,0.25899901886950055,0.1469780031016598,1.7621617752580265,0.07804196837758584,-0.029072573729368945,0.5470706114683701,1.29563253364283,0.9713459677091453,1.7281830758949412
other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,56456151,7854,0.5896710276433854,0.18469743399133523,3.1926324849269365,0.0014098225462023425,0.22767070898340447,0.9516713463033664,1.8033950506831837,1.2556717759114098,2.5900348890680602
LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,56456151,7854,-20.41818080666944,0.3249231184149952,-62.84003707175777,0,-21.055018416507274,-19.781343196831607,1.3567403621104142e-9,7.176648658459163e-10,2.564908075874385e-9
psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,56456151,7854,0.3049719581139139,0.3128381809808712,0.9748552978978028,0.3296320426856388,-0.30817960959761675,0.9181235258254445,1.3565869612158126,0.734783332017849,2.5045861863617342
multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,18633452,1276,0,NA,NA,NA,NA,NA,NA,NA,NA
multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,19861119,2442,0.20718073490006117,0.1508988314786803,1.3729777286534697,0.16975927046953257,-0.08857554010733115,0.5029370099074535,1.2302048926479052,0.915233971252207,1.6535706993308292
multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,12047674,2474,0.5405133542403088,0.241955814992903,2.2339341348591395,0.025487407159118323,0.06628867100418256,1.014738037476435,1.7168880077345112,1.068535127757588,2.7586406422487837
multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,4621538,1158,0.5376699724949499,0.3537692639461472,1.5198323520180008,0.12855311585216758,-0.15570504367674276,1.2310449886666426,1.7120131735061674,0.8558115801842952,3.4248065510255
multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,1292368,504,0.8612003553615403,0.49235365912988366,1.7491499035134708,0.08026511096692945,-0.10379508418954186,1.8261957949126224,2.365999029479646,0.9014099916561693,6.21021672636827
shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,56456151,7854,0.284470007911152,0.0951631945266899,2.9892860293941506,0.0027963022576127637,0.09795357398506063,0.47098644183724336,1.329057451493031,1.1029115801303995,1.6015732731360985
flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,56456151,7854,-0.059319286455639615,0.11756259232235865,-0.5045762030577304,0.6138565274311123,-0.2897377333366276,0.17109916042534837,0.9424058237005288,0.7484598379042139,1.1866084077825065
efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,3874999,180,0,NA,NA,NA,NA,NA,NA,NA,NA
efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,18879347,1426,0.3910926373245412,0.2964937320964432,1.3190587017108577,0.1871494883705197,-0.19002439922635478,0.9722096738754371,1.4785954801982952,0.8269389570264186,2.643779901148111
efi_catModerate,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Moderate,20730637,2979,0.5139016169782659,0.29457218664906165,1.7445693798325304,0.08105985472702873,-0.06344925970110538,1.091252493657637,1.6718012148897228,0.93852173896609,2.9780016658812176
efi_catSevere,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Severe,12971168,3269,0.45349098164352875,0.30093835555192777,1.5069231730592,0.1318303508752925,-0.13633735680495895,1.0433193200920163,1.5737967021445585,0.8725482227503475,2.838623694486347
timesincevax_pwpre-vax,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,TRUE,pre-vax,24158761,5453,0,NA,NA,NA,NA,NA,NA,NA,NA
timesincevax_pw1-3,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,1-3,1417948,41,-1.287475491546459,0.4975124563936141,-2.587825641350082,0.009658385546801084,-2.2625819879379967,-0.31236899515492145,0.2759665844173052,0.10408140059731959,0.7317114804171354
timesincevax_pw4-7,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,4-7,1889611,82,-1.0629226694907916,0.3573240581990414,-2.9746742350572664,0.0029329983848819393,-1.763264954370607,-0.3625803846109764,0.34544471277501904,0.17148406118865328,0.695878373517966
timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,8-14,3303023,133,-1.3727650823298114,0.2947686703030315,-4.657092902439617,3.207057477692446e-6,-1.9505010598945143,-0.7950291047651085,0.25340530340462036,0.14220280161196638,0.45156809194808495
timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,15-21,3296260,204,-1.177987344266168,0.24255461294726435,-4.856586027998087,1.1942690826768725e-6,-1.6533856499268587,-0.7025890386054772,0.30789780769376474,0.19140079431861987,0.49530128816923147
timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,22-28,3286671,301,-0.973143873563,0.21044291923142583,-4.624265226490351,3.7592859962542646e-6,-1.385604416058066,-0.560683331067934,0.37789312041719125,0.25017254578216663,0.5708188722793954
timesincevax_pw29+,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,29+,19103877,1640,-1.3576720385768384,0.14185390807099585,-9.570917411012342,1.059611982856398e-21,-1.6357005894622458,-1.079643487691431,0.25725896935540615,0.19481583755484624,0.33971661721380136
regionEast,region,region,factor,categorical,9,contr.treatment,treatment,TRUE,East,17068644,2566,0,NA,NA,NA,NA,NA,NA,NA,NA
regionEast Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,East Midlands,10142859,1406,-0.14698329762378093,0.4292821194503084,-0.34239324435872526,0.7320549718365239,-0.9883607909534067,0.6943941957058448,0.8633083965975349,0.37218628238281093,2.0024955859851636
regionLondon,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,London,576125,75,-1.2824813585189978,1.3797363354593186,-0.9295119114856504,0.3526238550881444,-3.986714884180536,1.4217521671425404,0.27734824547888137,0.018560587757058558,4.144375721127718
regionNorth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North East,1619464,213,-3.88627306045344,1.8868679767355772,-2.059642279359144,0.0394327512104913,-7.584466338437132,-0.1880797824697491,0.020521686776924234,5.082859686099281e-4,0.8285486009419638
regionNorth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North West,2549617,282,-1.1735590397555076,1.152655194805339,-1.0181353843234089,0.30861362162355793,-3.432721708166971,1.0856036286559563,0.30926429632522684,0.03229891281924276,2.961226760690086
regionSouth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South East,967785,144,0.7297776411869129,0.8026398836399985,0.9092217519485165,0.363233084520635,-0.8433676233029036,2.3029229056767293,2.0746192465089015,0.43025913025468265,10.003378697478135
regionSouth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South West,386050,32,-84.67468213180705,188.2603647491159,-0.4497743444014266,0.6528731586909587,-453.6582167564481,284.308852492834,1.6836537936612424e-37,9.522254675014807e-198,29769106095719966e107
regionWest Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,West Midlands,50847,12,-24208.824622324086,12114.733339814107,-1.9982961195492195,0.04568456596230913,-47953.26565066638,-464.3835939817982,0,0,2.0929923805210015e-202
regionYorkshire and The Humber,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,Yorkshire and The Humber,23094760,3124,-0.04768912687033523,0.33844484935447694,-0.14090664095285751,0.8879436957733496,-0.7110288423581941,0.6156505886175236,0.9534301368220824,0.49113863320301426,1.8508603566211899
timesince_postesttdc_pwNo positive test,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,TRUE,No positive test,56219598,7315,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_postesttdc_pw1-7,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,1-7,43776,166,2.4846235242226227,0.2870303907974423,8.65630819551796,4.872899570261955e-18,1.9220542957911788,3.0471927526540665,11.996602974130596,6.8349851380965,21.056151551340378
timesince_postesttdc_pw8-14,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,35648,213,2.944018317513749,0.2888642850024014,10.191700637166946,2.159529281062461e-24,2.3778547224891287,3.510181912538369,18.99200910944731,10.78174819428638,33.454352996713006
timesince_postesttdc_pw15-21,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,31433,50,1.5607929042052315,0.48094580338689347,3.2452573516888816,0.0011734452255886747,0.6181564510512386,2.5034293573592246,4.762596030839031,1.855504174012663,12.224343804040883
timesince_postesttdc_pw22-28,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,28511,60,2.0544447919326148,0.45357435352753844,4.529455371439736,5.913592320079619e-6,1.1654553947076016,2.943434189157628,7.802504656297889,3.2073831759963722,18.98091857784912
timesince_postesttdc_pw29+,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,29+,97185,50,0.7877174863556741,0.4863273278440862,1.6197269642396321,0.10529094127974402,-0.16546656091633816,1.7409015336276863,2.1983728791875135,0.8474982022943932,5.702482085346565
