strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.2631463015497773,-1.4829366556224668,-1.0433559474770877,0.11213999635012066,-11.26401232978476,1.9755454879131484e-29,0.28276296790118327,0.22697017549379206,0.35227049475701916,0.7172370320988167,0.6477295052429808,0.7730298245062079
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-0.9971504085963127,-1.162135810185201,-0.8321650070074242,0.0841777720867691,-11.845768590412039,2.2633373169345467e-32,0.36892924230636226,0.31281734840841197,0.43510625776113915,0.6310707576936377,0.5648937422388609,0.687182651591588
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.0304369091846355,-1.1609355231260017,-0.8999382952432692,0.06658214894290035,-15.476173802505528,5.024830742195075e-54,0.3568510150185983,0.31319304445004303,0.4065947477965658,0.6431489849814017,0.5934052522034342,0.686806955549957
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.1874774186870136,-1.3307062373794738,-1.0442485999945534,0.07307727071631462,-16.249613690374282,2.2477629945934934e-59,0.30498965570017333,0.2642905435131741,0.3519561799208815,0.6950103442998267,0.6480438200791185,0.7357094564868258
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3721242971789311,-1.5399770413334737,-1.2042715530243886,0.08564072884937866,-16.021866179959375,8.991082977435956e-58,0.25356773379612996,0.21438602338769577,0.29991038877674886,0.74643226620387,0.7000896112232511,0.7856139766123043
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.4112667589715229,-1.6202758561713253,-1.2022576617717204,0.10663925401101226,-13.234026926199112,5.581492847596597e-40,0.24383420826219157,0.19784411503519467,0.300514984275743,0.7561657917378084,0.6994850157242569,0.8021558849648054
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.302798493142337,-1.522892279646497,-1.0827047066381772,0.11229481165992419,-11.601591149979017,4.044869419233009e-31,0.2717701808604117,0.21808022492508403,0.3386782603983158,0.7282298191395883,0.6613217396016842,0.781919775074916
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.0246175202070484,-1.1901992589294106,-0.8590357814846864,0.08448203131713121,-12.128230160101243,7.484962937873123e-34,0.35893372405140767,0.30416065130234,0.4235702998063014,0.6410662759485923,0.5764297001936987,0.69583934869766
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.0336909556576255,-1.165748579151259,-0.901633332163992,0.06737757659594112,-15.341765137333477,4.021104151209121e-53,0.35569169249945914,0.3116892506054077,0.40590613846127543,0.6443083075005409,0.5940938615387246,0.6883107493945924
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.1529355975532416,-1.2988106936435149,-1.0070605014629683,0.07442743705543439,-15.490733567710013,4.0069231898300575e-54,0.31570861426508784,0.27285610964548856,0.3652911758167407,0.6842913857349122,0.6347088241832592,0.7271438903545114
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.2878791710507869,-1.4583500174869672,-1.1174083246146065,0.08697651986507537,-14.807205129023828,1.3159941396642124e-49,0.27585520484563425,0.23261977682082158,0.32712650265777204,0.7241447951543658,0.6728734973422279,0.7673802231791784
