strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",(Intercept),-8.19370367457515,-8.30669347948033,-8.080713869669971,0.05764891895791387,-142.13108975307756,0,2.7638833381559406e-4,2.468589395332301e-4,3.0945004954571314e-4,0.9997236116661844,0.9996905499504543,0.9997531410604668
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.1521394965266616,-1.3577187103975814,-0.9465602826557418,0.10488928138093478,-10.984339689985523,4.545503464677687e-28,0.31596005028796287,0.25724696289108784,0.38807359377936745,0.6840399497120371,0.6119264062206325,0.7427530371089122
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-0.6009366406292919,-0.746980821662458,-0.4548924595961257,0.0745137064686617,-8.064779878880785,7.336793966522597e-16,0.5482978374777251,0.4737948666867164,0.6345162004077459,0.4517021625222749,0.3654837995922541,0.5262051333132836
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.49910929982534435,-0.6239739415099652,-0.3742446581407235,0.06370762048156868,-7.834373596950496,4.711858234863366e-15,0.6070711373432013,0.5358109199090547,0.687808613265517,0.3929288626567987,0.312191386734483,0.4641890800909453
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-0.9076096741727794,-1.072336694880924,-0.7428826534646346,0.08404594268440163,-10.798970719870642,3.4808360145936886e-27,0.40348753894200723,0.34220794688074907,0.4757405418706139,0.5965124610579928,0.5242594581293861,0.6577920531192509
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.1772658514382102,-1.382585149038382,-0.9719465538380383,0.10475666860192555,-11.238099370187214,2.6502681978213773e-29,0.30812003391143084,0.2509290249304787,0.37834585028130713,0.6918799660885692,0.6216541497186929,0.7490709750695212
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.0405451083569273,-1.240467190086252,-0.8406230266276025,0.10200293643469203,-10.201128954980058,1.9598100425554767e-24,0.35326206336162247,0.2892490520778454,0.43144164004701807,0.6467379366383775,0.568558359952982,0.7107509479221545
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1",-0.5466102966115176,-0.725775772711627,-0.36744482051140825,0.0914126369225883,-5.979592264408782,2.2369683172107825e-9,0.5789088174584193,0.48394898887242216,0.6925015376351025,0.42109118254158073,0.30749846236489753,0.5160510111275778
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2",-0.9438575843228506,-1.2459930169041125,-0.6417221517415888,0.1541535635167114,-6.122839866887213,9.192206651708475e-10,0.3891238582690452,0.2876551198613864,0.5263851279516669,0.6108761417309547,0.4736148720483331,0.7123448801386136
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3",-0.8174252007862036,-1.2851637877400661,-0.34968661383234106,0.2386465213867831,-3.4252550426300696,6.142225341935549e-4,0.44156713877844206,0.27660527536866264,0.7049089638261826,0.5584328612215579,0.2950910361738174,0.7233947246313374
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4",-2.774761374747204,-3.2672261041360615,-2.282296645358347,0.25126213199495306,-11.043293124659703,2.3621407790398764e-28,0.06236435662460369,0.03811199930152847,0.10204956571367199,0.9376356433753963,0.897950434286328,0.9618880006984716
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5",-2.840361724589738,-3.5261336537650028,-2.1545897954144735,0.3498900666464007,-8.117868997579205,4.744405141029787e-16,0.05840453578633255,0.029418438134949897,0.11595074438586637,0.9415954642136675,0.8840492556141336,0.9705815618650501
all,1,"Region-stratified Cox model, with no further adjustment",regionEast Midlands,0.6704008498814892,0.47755299358709385,0.8632487061758845,0.09839357142047235,6.813461897999584,9.527760205688913e-12,1.955020833459338,1.612124692220662,2.3708503924688276,-0.955020833459338,-1.3708503924688276,-0.612124692220662
all,1,"Region-stratified Cox model, with no further adjustment",regionLondon,1.8521942077387912,1.6157663227751036,2.0886220927024786,0.12062868850070747,15.354508374083236,3.3040474405518264e-53,6.373789608846344,5.031742385187444,8.07378257230159,-5.373789608846344,-7.073782572301591,-4.031742385187444
