strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4377331,86498,-0.3141816207276246,0.1027618549827888,-3.057375918138552,0.0022328406265875764,-0.5155911554784185,-0.11277208597683072,0.7303863628097402,0.5971474832505137,0.8933542448752884
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4377331,86498,0.0028951565642197094,6.989702616779346e-4,4.142031103397235,3.442436445173354e-5,0.001525200025066421,0.004265113103372998,1.0028993515774152,1.0015263637341791,1.0042742216433123
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2307127,45778,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2070204,40720,-0.0028580213968638006,0.007605454439801364,-0.3757857494888162,0.7070761829004375,-0.017764438184934724,0.012048395391207122,0.997146058858211,0.982392419245657,1.0121212696856408
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,872595,15805,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,856791,16930,0.10858674038550546,0.012604170764010788,8.615143544036842,6.985402193433506e-18,0.08388301963305163,0.1332904611379593,1.1147015939910003,1.0875016700232123,1.142581825754396
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,886811,18257,0.16683713306791084,0.012357421419798545,13.500966536644235,1.5433796231373189e-41,0.1426170321433219,0.1910572339924998,1.1815618122892293,1.153288044831414,1.2105287334911081
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,926328,18937,0.17140450833510845,0.012279217546699134,13.958911281051858,2.776426513154632e-44,0.14733768418524587,0.19547133248497103,1.186970791503267,1.158745186895426,1.2158839370515047
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,834806,16569,0.18500834376310202,0.01273380341281728,14.528914713484648,7.946952010095547e-48,0.16005054768776694,0.2099661398384371,1.203228479539203,1.1735701907521339,1.233636288125521
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4145408,83240,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,31089,314,-0.9465655649331313,0.06714753260119381,-14.096803385986254,3.973655690347585e-45,-1.0781723104822003,-0.8149588193840622,0.38807154387241166,0.34021676837392817,0.4426575558968187
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,161776,2358,-0.5137557042652156,0.026262836507024778,-19.56207982819359,3.255248549123937e-85,-0.5652299179508478,-0.4622814905795833,0.5982445247982433,0.5682294855785053,0.6298450195464729
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12495,199,-0.3582521513172073,0.08533243914652805,-4.198311391310835,2.689126905613568e-5,-0.5255006587573581,-0.1910036438770565,0.6988968250316041,0.591259271120206,0.8261295778310949
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26563,387,-0.5236258569592879,0.062378320538572694,-8.394356443686151,4.684529870793172e-17,-0.6458851186309855,-0.4013665952875903,0.5923688048177235,0.5241983589744681,0.669404615473566
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),768126,15484,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),138171,2718,-0.08190690256939921,0.031468402595695215,-2.602830007666288,0.009245778484527704,-0.14358383830796856,-0.02022996683082985,0.9213577307411044,0.8662481723617386,0.9799732860410623
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3188230,62535,-0.03517986279210182,0.009916629968198514,-3.547562317533232,3.8881375817122947e-4,-0.05461610037778149,-0.015743625206422154,0.9654317553893622,0.9468485729991241,0.9843796578389601
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),282804,5761,-0.02354133385688162,0.027714611933545158,-0.8494195738092838,0.39564786526127615,-0.0778609750921341,0.030778307378370867,0.9767336016675608,0.9250930285769545,1.0312568565066487
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4377331,86498,-0.06566876217669264,0.020869978406397184,-3.146565889908323,0.0016520003469348984,-0.10657316821135973,-0.02476435614202554,0.9364409976025434,0.8989092741712124,0.9755397648993688
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4377331,86498,-0.005888856313338002,0.022821328884308673,-0.2580417793894123,0.7963746634690114,-0.050617839005926646,0.03884012637925065,0.9941284490148077,0.9506418993753314,1.039604265065526
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4377331,86498,0.02043800169004964,0.09140705548634058,0.22359326182543746,0.8230738072237223,-0.15871653499603222,0.1995925383761315,1.020648287812676,0.8532381878588055,1.220905184786844
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4377331,86498,-0.024798329342075917,0.0241779622398291,-1.0256583700517519,0.30505264359072265,-0.07218626455171032,0.022589605867558482,0.9755066232547458,0.930357587032187,1.022846683122663
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,4377331,86498,-0.03045563234893587,0.04393796481176172,-0.6931507292022598,0.4882149648147726,-0.11657246093397705,0.055661196236105305,0.9700034678878986,0.8899656069011167,1.057239426353577
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,4377331,86498,-0.06741504905169146,0.023884029346706,-2.8225994899386233,0.004763603932011448,-0.11422688637693293,-0.02060321172645,0.9348071299952074,0.8920555376713442,0.9796075842666091
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,4377331,86498,-0.02921862127659178,0.0233349055228727,-1.2521422573556986,0.2105180320847487,-0.07495419568406705,0.016516953130883496,0.9712041153719018,0.9277859819575396,1.0166541121101846
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,4377331,86498,-0.043874181732711806,0.052516973073268976,-0.8354286084139085,0.40347642770495656,-0.14680555753337876,0.05905719406795516,0.9570743673365719,0.8634618547474198,1.0608359125263795
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,4377331,86498,0.030312617574011245,0.035996603088201115,0.8420966139426375,0.39973387644782493,-0.04023942804464621,0.1008646631926687,1.0307767225083286,0.9605594267523986,1.106126931945555
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",4377331,86498,0.03593090006739052,0.024127982986087107,1.4891796006367095,0.13644008103868266,-0.011359077604935389,0.08322087773971643,1.0365842161166474,0.9887051931347953,1.0867818279535137
all,any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,4377331,86498,0.004029161580207633,0.026486053761633842,0.15212389193455622,0.8790892204716623,-0.0478825498851863,0.05594087304560157,1.0040372895643817,0.9532457393245033,1.0575351530552357
all,dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,4377331,86498,-0.13347300513624108,0.03493779424812346,-3.8203042867656145,1.3328713411819956e-4,-0.20194982356183372,-0.06499618671064845,0.8750510905437561,0.8171359278839715,0.9370710366935963
all,other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,4377331,86498,-0.020046160017383338,0.0327140666169049,-0.612768820585104,0.5400292099059133,-0.08416455237436102,0.04407223233959434,0.9801534283632181,0.9192799739461323,1.0450578391349412
all,LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,4377331,86498,-0.48841979002149155,0.07837036895764864,-6.23219970146413,4.599306302587579e-10,-0.6420228906335987,-0.33481668940938436,0.6135952378121827,0.5262268472732871,0.715469227419065
all,psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,4377331,86498,-0.2743312276878026,0.04315905552836233,-6.356284314598209,2.0669231270819076e-10,-0.35892142213015704,-0.18974103324544817,0.7600802739297198,0.698429230276562,0.8271733165983232
all,multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,1853883,35880,0,NA,NA,NA,NA,NA,NA,NA,NA
all,multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,1405532,28029,0.006735992573270376,0.023469591772199754,0.28700936252539794,0.7741051514369148,-0.03926356203209871,0.052735547178639465,1.006758730396509,0.9614972615761372,1.054150835092452
all,multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,757259,15276,0.008938927452143903,0.044965419786310384,0.1987955965856531,0.8424226406630275,-0.07919167587874916,0.09706953078303697,1.0089789989739557,0.9238628252539333,1.101936989499136
all,multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,275509,5581,0.0360002731197973,0.06744457440345958,0.5337756734061423,0.593496746318528,-0.09618866366361542,0.16818920990321004,1.036656129622197,0.9082926380860792,1.1831604551455452
