stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-11.115431509167776,-11.396424648290527,-10.834438370045024,0.14336648088392936,-77.53159204742506,0,1.4880907996248712e-5,1.1235584280541912e-5,1.9708937004399237e-5
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-2.8142082475617793,-3.357305158712,-2.2711113364115585,0.2770953524830558,-10.156100498776379,3.1127828952289563e-24,0.059952167228485086,0.03482899119473591,0.10319742927080477
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-2.1592373680472665,-2.4763435038580495,-1.8421312322364833,0.16179181776403853,-13.345776058937389,1.2535823295581482e-40,0.11541310520582349,0.08404999287839866,0.15847930971894048
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-2.0999308503294056,-2.3176369078062145,-1.8822247928525966,0.11107656017868013,-18.90525640109319,1.0323653103159918e-79,0.12246489636743806,0.09850608975353259,0.15225100173818953
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-2.103039333875633,-2.310898624465704,-1.8951800432855619,0.10605260720586634,-19.830152122458166,1.635444255007253e-87,0.12208480730843867,0.0991720930365127,0.15029127367566053
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-2.0404222099519487,-2.2397170350944036,-1.8411273848094938,0.10168290168312642,-20.066522258683168,1.447883823956754e-89,0.12997382305056293,0.1064886326623168,0.1586384786435243
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.9249886701421037,-2.1215263867907708,-1.7284509534934367,0.10027618782739456,-19.196867290722974,3.930972646376861e-82,0.14587740961718582,0.11984855357634834,0.17755924457664704
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.4696204837756186,-1.5994785983688733,-1.339762369182364,0.06625535755634235,-22.181156935510916,5.221876728047256e-109,0.23001276219922454,0.20200181461698646,0.2619078985742345
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.6072196501488129,0.2748748794584467,0.939564420839179,0.16956677434476317,3.5810060814992792,3.422736863091836e-4,1.8353214626128451,1.3163659601414235,2.558866586587722
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",2.244095606134293,1.803224419239315,2.6849667930292713,0.2249384123241621,9.9764890440335,1.9318174160371617e-23,9.431881562169094,6.069185546644475,14.657714633880264
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",0.974524180895945,0.5932901848179859,1.355758176973904,0.19451071503613546,5.010131090798271,5.439297146465714e-7,2.6499060350451735,1.8099336457841506,3.8797013420492346
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4",0.9953822500307694,0.31050658366891115,1.6802579163926277,0.3494327812980597,2.8485657422671133,0.0043916778886652595,2.705758419867824,1.3641159780041834,5.366940014438546
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5",1.3844412671264419,1.0474577600292037,1.7214247742236801,0.17193352008267568,8.05218939541703,8.13259272631719e-16,3.9925944877005697,2.8503955098246108,5.592490827421293
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth East,1.3902869878095583,0.8005889607992341,1.9799850148198823,0.3008718689025855,4.620860676940512,3.821513529654264e-6,4.016002431367979,2.226852070924288,7.242634452166029
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionLondon,1.4536829021335043,0.7577826558433791,2.1495831484236296,0.35505767033440294,4.094216302282349,4.2359872408853904e-5,4.278844096186488,2.1335401788716113,8.58128053119346
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionEast of England,0.7939233427981062,0.4044985041430867,1.1833481814531257,0.19868979314250315,3.9957932928577415,6.447797604022939e-5,2.212058085975936,1.4985507945690768,3.265288699899298
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth West,3.6130232826456004,3.152191998031386,4.073854567259815,0.23512232278204742,15.366568515890274,2.7431840908116462e-53,37.077980750412536,23.387273292757982,58.7831099127606
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionNorth West,3.0844727377046173,2.5287566285631686,3.640188846846066,0.2835338371137769,10.878675960170762,1.4566334875228101e-27,21.855939990418076,12.537907165373118,38.09903092790531
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionMidlands,2.9480017190380257,2.543088859657277,3.3529145784187744,0.20659198973789816,14.269680653050175,3.381234125215707e-46,19.06781278548784,12.71889724600434,28.58592827586787
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionSouth East",0.228468930403369,-0.43254658412839586,0.8894844449351339,0.3372590107500807,0.677428691661174,0.4981339992798483,1.25667448015615,0.6488546261031963,2.4338745314340464
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionSouth East",0.18866985368246195,-0.716667303297859,1.0940070106627828,0.46191520054526775,0.408451277333473,0.6829423940090789,1.2076421880399326,0.4883771597499546,2.9862159300827367
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionSouth East",0.009308252467903608,-0.7401850028962813,0.7588015078320884,0.3824015447610733,0.02434156607217541,0.980580158011898,1.0093517089799808,0.4770256562291709,2.135715048272716
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4:regionSouth East",0.9850500191169071,-0.4321359437244201,2.4022359819582344,0.723067349206368,1.3623212556867474,0.17309652241394516,2.6779458295566325,0.6491211267432012,11.047851580521485
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5:regionSouth East",0.19823847600390415,-0.48370920080261354,0.8801861528104218,0.34793888162519016,0.5697508570411869,0.5688466909596746,1.2192531217666722,0.6164924513582788,2.411348543948092
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionLondon",0.7457282737776998,-0.040144360179577676,1.5316009077349773,0.40096279327382583,1.8598440710393456,0.0629075901129268,2.1079760597877586,0.9606507494272285,4.625576018430966
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionLondon",0.1093604575593489,-0.9460606389825849,1.1647815541012827,0.5384900461778691,0.20308724058239314,0.8390668444633118,1.115564391495563,0.38826754074337055,3.2052226389828986
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionLondon",-1.207398563912491,-2.1373717500404,-0.2774253777845819,0.47448483414155523,-2.5446515400158862,0.010938683641082752,0.2989740304898593,0.1179644760764921,0.7577321061417744
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4:regionLondon",0.9611886202498306,-0.6915109210541835,2.6138881615538447,0.8432295462265111,1.1398896356883976,0.2543322835097865,2.6148026343950517,0.5008187994543921,13.652029085745095
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5:regionLondon",0.16499709086998526,-0.5966169026925793,0.9266110844325498,0.38858570849774726,0.4246092618996609,0.6711215401068238,1.1793896877084604,0.5506714634770192,2.525934477683548
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionEast of England",0.2800954806610306,-0.16859988850139035,0.7287908498234517,0.22893041540644263,1.223496144729173,0.22114235943185728,1.3232561516779342,0.844846868716356,2.0725730399095186
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionEast of England",0.34503501934646696,-0.2494048079838025,0.9394748466767364,0.3032911992358712,1.1376361075288945,0.2552724628168102,1.4120393674976741,0.7792644570535353,2.5586373885216918
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionEast of England",-0.5317832756437818,-1.0297618549185088,-0.033804696369054754,0.2540753724061864,-2.0930138588703042,0.03634791742440116,0.5875562601191403,0.3570919901451508,0.9667602979973448
